universe,symbol,name,adv_yuan,tier,slip_bp,rt_bp,threshold_bp,window,bucket,n_days,amp_p25,amp_p50,amp_p75,req_cap,grade,net_at_10pct_bp
B,511260,国泰上证10年期国债ETF,1390366857.0,Q5,2.34,8.388,11.995,OOS,L,21,1.15,1.74,2.13,6.8937,RED,-8.21
B,511260,国泰上证10年期国债ETF,1390366857.0,Q5,2.34,8.388,11.995,OOS,M,126,1.34,1.7,2.12,7.0559,RED,-8.22
B,511260,国泰上证10年期国债ETF,1390366857.0,Q5,2.34,8.388,11.995,OOS,H,92,1.21,1.54,2.18,7.789,RED,-8.23
B,511260,国泰上证10年期国债ETF,1390366857.0,Q5,2.34,8.388,11.995,OOS,ALL,239,1.26,1.67,2.14,7.1826,RED,-8.22
B,511270,海富通上证10年期地方政府债ETF,533572993.0,Q5,2.34,8.388,11.995,IS,L,157,1.23,1.67,2.2,7.1826,RED,-8.22
B,511270,海富通上证10年期地方政府债ETF,533572993.0,Q5,2.34,8.388,11.995,IS,M,111,1.98,2.77,3.7,4.3303,RED,-8.11
B,511270,海富通上证10年期地方政府债ETF,533572993.0,Q5,2.34,8.388,11.995,IS,H,135,1.96,2.64,3.65,4.5436,RED,-8.12
B,511270,海富通上证10年期地方政府债ETF,533572993.0,Q5,2.34,8.388,11.995,IS,ALL,403,1.54,2.26,3.13,5.3075,RED,-8.16
B,511270,海富通上证10年期地方政府债ETF,533572993.0,Q5,2.34,8.388,11.995,OOS,L,21,1.11,1.37,1.97,8.7555,RED,-8.25
B,511270,海富通上证10年期地方政府债ETF,533572993.0,Q5,2.34,8.388,11.995,OOS,M,127,1.24,1.49,2.0,8.0503,RED,-8.24
B,511270,海富通上证10年期地方政府债ETF,533572993.0,Q5,2.34,8.388,11.995,OOS,H,105,1.06,1.57,2.0,7.6401,RED,-8.23
B,511270,海富通上证10年期地方政府债ETF,533572993.0,Q5,2.34,8.388,11.995,OOS,ALL,253,1.16,1.51,2.0,7.9437,RED,-8.24
B,511360,海富通中证短融ETF,11445482445.0,Q5,2.34,8.388,11.995,IS,L,157,0.09,0.18,0.18,66.6389,RED,-8.37
B,511360,海富通中证短融ETF,11445482445.0,Q5,2.34,8.388,11.995,IS,M,111,0.18,0.18,0.27,66.6389,RED,-8.37
B,511360,海富通中证短融ETF,11445482445.0,Q5,2.34,8.388,11.995,IS,H,135,0.18,0.18,0.27,66.6389,RED,-8.37
B,511360,海富通中证短融ETF,11445482445.0,Q5,2.34,8.388,11.995,IS,ALL,403,0.18,0.18,0.23,66.6389,RED,-8.37
B,511360,海富通中证短融ETF,11445482445.0,Q5,2.34,8.388,11.995,OOS,L,21,0.18,0.18,0.18,66.6389,RED,-8.37
B,511360,海富通中证短融ETF,11445482445.0,Q5,2.34,8.388,11.995,OOS,M,127,0.18,0.18,0.22,66.6389,RED,-8.37
B,511360,海富通中证短融ETF,11445482445.0,Q5,2.34,8.388,11.995,OOS,H,105,0.13,0.18,0.18,66.6389,RED,-8.37
B,511360,海富通中证短融ETF,11445482445.0,Q5,2.34,8.388,11.995,OOS,ALL,253,0.13,0.18,0.18,66.6389,RED,-8.37
B,511380,博时中证可转债及可交换债券ETF,3250878282.0,Q5,2.34,8.388,11.995,IS,L,157,8.94,11.22,13.8,1.0691,RED,-7.27
B,511380,博时中证可转债及可交换债券ETF,3250878282.0,Q5,2.34,8.388,11.995,IS,M,111,9.29,11.77,16.07,1.0191,RED,-7.21
B,511380,博时中证可转债及可交换债券ETF,3250878282.0,Q5,2.34,8.388,11.995,IS,H,135,10.55,14.45,19.8,0.8301,RED,-6.94
B,511380,博时中证可转债及可交换债券ETF,3250878282.0,Q5,2.34,8.388,11.995,IS,ALL,403,9.48,12.22,16.59,0.9816,RED,-7.17
B,511380,博时中证可转债及可交换债券ETF,3250878282.0,Q5,2.34,8.388,11.995,OOS,L,21,15.0,21.77,25.17,0.551,RED,-6.21
B,511380,博时中证可转债及可交换债券ETF,3250878282.0,Q5,2.34,8.388,11.995,OOS,M,127,15.93,19.22,25.02,0.6241,RED,-6.47
B,511380,博时中证可转债及可交换债券ETF,3250878282.0,Q5,2.34,8.388,11.995,OOS,H,92,16.62,20.99,25.2,0.5715,RED,-6.29
B,511380,博时中证可转债及可交换债券ETF,3250878282.0,Q5,2.34,8.388,11.995,OOS,ALL,240,16.17,20.7,25.21,0.5795,RED,-6.32
B,511520,富国中债7-10年政策性金融债ETF,7001563613.0,Q5,2.34,8.388,11.995,IS,L,157,1.43,1.77,2.42,6.7768,RED,-8.21
B,511520,富国中债7-10年政策性金融债ETF,7001563613.0,Q5,2.34,8.388,11.995,IS,M,111,2.13,2.94,3.96,4.0799,RED,-8.09
B,511520,富国中债7-10年政策性金融债ETF,7001563613.0,Q5,2.34,8.388,11.995,IS,H,135,1.84,2.37,3.12,5.0612,RED,-8.15
B,511520,富国中债7-10年政策性金融债ETF,7001563613.0,Q5,2.34,8.388,11.995,IS,ALL,403,1.63,2.26,3.17,5.3075,RED,-8.16
B,511520,富国中债7-10年政策性金融债ETF,7001563613.0,Q5,2.34,8.388,11.995,OOS,L,21,1.01,1.35,1.78,8.8852,RED,-8.25
B,511520,富国中债7-10年政策性金融债ETF,7001563613.0,Q5,2.34,8.388,11.995,OOS,M,127,1.32,1.68,2.25,7.1399,RED,-8.22
B,511520,富国中债7-10年政策性金融债ETF,7001563613.0,Q5,2.34,8.388,11.995,OOS,H,105,1.1,1.74,2.71,6.8937,RED,-8.21
B,511520,富国中债7-10年政策性金融债ETF,7001563613.0,Q5,2.34,8.388,11.995,OOS,ALL,253,1.23,1.68,2.32,7.1399,RED,-8.22
B,513010,易方达恒生科技ETF(QDII),859272436.0,Q5,2.34,8.388,11.995,IS,L,157,38.5,41.01,48.26,0.2925,YELLOW,-4.29
B,513010,易方达恒生科技ETF(QDII),859272436.0,Q5,2.34,8.388,11.995,IS,M,111,41.45,50.69,61.89,0.2366,GREEN,-3.32
B,513010,易方达恒生科技ETF(QDII),859272436.0,Q5,2.34,8.388,11.995,IS,H,135,46.82,54.98,66.62,0.2182,GREEN,-2.89
B,513010,易方达恒生科技ETF(QDII),859272436.0,Q5,2.34,8.388,11.995,IS,ALL,403,40.67,47.77,59.87,0.2511,YELLOW,-3.61
B,513010,易方达恒生科技ETF(QDII),859272436.0,Q5,2.34,8.388,11.995,OOS,L,21,33.06,35.81,38.86,0.335,YELLOW,-4.81
B,513010,易方达恒生科技ETF(QDII),859272436.0,Q5,2.34,8.388,11.995,OOS,M,126,37.49,42.49,47.77,0.2823,YELLOW,-4.14
B,513010,易方达恒生科技ETF(QDII),859272436.0,Q5,2.34,8.388,11.995,OOS,H,92,36.33,46.75,52.83,0.2566,YELLOW,-3.71
B,513010,易方达恒生科技ETF(QDII),859272436.0,Q5,2.34,8.388,11.995,OOS,ALL,239,36.24,44.09,49.22,0.2721,YELLOW,-3.98
B,513030,华安国际龙头(DAX)ETF(QDII),414647963.0,Q4,4.0,11.708,16.742,IS,L,157,13.12,14.34,15.98,1.1675,RED,-10.27
B,513030,华安国际龙头(DAX)ETF(QDII),414647963.0,Q4,4.0,11.708,16.742,IS,M,111,14.31,15.91,31.88,1.0523,RED,-10.12
B,513030,华安国际龙头(DAX)ETF(QDII),414647963.0,Q4,4.0,11.708,16.742,IS,H,135,13.85,14.39,16.71,1.1634,RED,-10.27
B,513030,华安国际龙头(DAX)ETF(QDII),414647963.0,Q4,4.0,11.708,16.742,IS,ALL,403,13.85,14.55,20.4,1.1507,RED,-10.25
B,513030,华安国际龙头(DAX)ETF(QDII),414647963.0,Q4,4.0,11.708,16.742,OOS,L,21,10.88,15.75,15.95,1.063,RED,-10.13
B,513030,华安国际龙头(DAX)ETF(QDII),414647963.0,Q4,4.0,11.708,16.742,OOS,M,126,11.63,16.23,21.57,1.0315,RED,-10.09
B,513030,华安国际龙头(DAX)ETF(QDII),414647963.0,Q4,4.0,11.708,16.742,OOS,H,92,11.65,16.83,24.3,0.9948,RED,-10.03
B,513030,华安国际龙头(DAX)ETF(QDII),414647963.0,Q4,4.0,11.708,16.742,OOS,ALL,239,11.4,16.2,21.62,1.0335,RED,-10.09
B,513050,易方达中证海外中国互联网50ETF(QDII),2074548442.0,Q5,2.34,8.388,11.995,IS,L,157,27.86,29.37,35.57,0.4084,YELLOW,-5.45
B,513050,易方达中证海外中国互联网50ETF(QDII),2074548442.0,Q5,2.34,8.388,11.995,IS,M,111,32.48,39.25,46.2,0.3056,YELLOW,-4.46
B,513050,易方达中证海外中国互联网50ETF(QDII),2074548442.0,Q5,2.34,8.388,11.995,IS,H,135,34.49,42.72,51.59,0.2808,YELLOW,-4.12
B,513050,易方达中证海外中国互联网50ETF(QDII),2074548442.0,Q5,2.34,8.388,11.995,IS,ALL,403,29.1,35.75,44.63,0.3355,YELLOW,-4.81
B,513050,易方达中证海外中国互联网50ETF(QDII),2074548442.0,Q5,2.34,8.388,11.995,OOS,L,21,23.1,27.08,32.56,0.4429,YELLOW,-5.68
B,513050,易方达中证海外中国互联网50ETF(QDII),2074548442.0,Q5,2.34,8.388,11.995,OOS,M,127,27.64,32.73,40.05,0.3665,YELLOW,-5.12
B,513050,易方达中证海外中国互联网50ETF(QDII),2074548442.0,Q5,2.34,8.388,11.995,OOS,H,92,31.26,37.72,45.66,0.318,YELLOW,-4.62
B,513050,易方达中证海外中国互联网50ETF(QDII),2074548442.0,Q5,2.34,8.388,11.995,OOS,ALL,240,27.97,34.37,42.51,0.349,YELLOW,-4.95
B,513060,博时恒生医疗保健ETF(QDII),1352481734.0,Q5,2.34,8.388,11.995,IS,L,157,46.51,55.33,58.06,0.2168,GREEN,-2.85
B,513060,博时恒生医疗保健ETF(QDII),1352481734.0,Q5,2.34,8.388,11.995,IS,M,111,50.0,53.91,58.74,0.2225,GREEN,-3.0
B,513060,博时恒生医疗保健ETF(QDII),1352481734.0,Q5,2.34,8.388,11.995,IS,H,135,50.54,53.84,71.56,0.2228,GREEN,-3.0
B,513060,博时恒生医疗保健ETF(QDII),1352481734.0,Q5,2.34,8.388,11.995,IS,ALL,403,50.06,54.79,59.6,0.2189,GREEN,-2.91
B,513060,博时恒生医疗保健ETF(QDII),1352481734.0,Q5,2.34,8.388,11.995,OOS,L,21,33.84,35.84,46.3,0.3347,YELLOW,-4.8
B,513060,博时恒生医疗保健ETF(QDII),1352481734.0,Q5,2.34,8.388,11.995,OOS,M,127,34.98,45.94,51.86,0.2611,YELLOW,-3.79
B,513060,博时恒生医疗保健ETF(QDII),1352481734.0,Q5,2.34,8.388,11.995,OOS,H,105,42.1,55.81,67.37,0.2149,GREEN,-2.81
B,513060,博时恒生医疗保健ETF(QDII),1352481734.0,Q5,2.34,8.388,11.995,OOS,ALL,253,37.56,47.58,58.31,0.2521,YELLOW,-3.63
B,513080,华安法国CAC40ETF(QDII),309955897.0,Q4,4.0,11.708,16.742,IS,L,157,11.86,12.32,15.12,1.3589,RED,-10.48
B,513080,华安法国CAC40ETF(QDII),309955897.0,Q4,4.0,11.708,16.742,IS,M,111,12.5,16.18,28.71,1.0347,RED,-10.09
B,513080,华安法国CAC40ETF(QDII),309955897.0,Q4,4.0,11.708,16.742,IS,H,135,12.41,13.3,18.89,1.2588,RED,-10.38
B,513080,华安法国CAC40ETF(QDII),309955897.0,Q4,4.0,11.708,16.742,IS,ALL,403,12.01,13.06,18.88,1.2819,RED,-10.4
B,513080,华安法国CAC40ETF(QDII),309955897.0,Q4,4.0,11.708,16.742,OOS,L,21,11.2,13.52,16.99,1.2383,RED,-10.36
B,513080,华安法国CAC40ETF(QDII),309955897.0,Q4,4.0,11.708,16.742,OOS,M,127,11.44,16.63,20.95,1.0067,RED,-10.04
B,513080,华安法国CAC40ETF(QDII),309955897.0,Q4,4.0,11.708,16.742,OOS,H,92,15.44,17.37,25.02,0.9638,RED,-9.97
B,513080,华安法国CAC40ETF(QDII),309955897.0,Q4,4.0,11.708,16.742,OOS,ALL,240,11.54,16.8,22.38,0.9965,RED,-10.03
B,513090,易方达中证香港证券投资主题ETF,5064334758.0,Q5,2.34,8.388,11.995,IS,L,157,28.89,32.99,43.46,0.3636,YELLOW,-5.09
B,513090,易方达中证香港证券投资主题ETF,5064334758.0,Q5,2.34,8.388,11.995,IS,M,111,30.82,35.63,46.36,0.3367,YELLOW,-4.82
B,513090,易方达中证香港证券投资主题ETF,5064334758.0,Q5,2.34,8.388,11.995,IS,H,135,33.49,45.18,64.48,0.2655,YELLOW,-3.87
B,513090,易方达中证香港证券投资主题ETF,5064334758.0,Q5,2.34,8.388,11.995,IS,ALL,403,30.83,38.58,50.61,0.3109,YELLOW,-4.53
B,513090,易方达中证香港证券投资主题ETF,5064334758.0,Q5,2.34,8.388,11.995,OOS,L,21,24.04,27.79,33.23,0.4316,YELLOW,-5.61
B,513090,易方达中证香港证券投资主题ETF,5064334758.0,Q5,2.34,8.388,11.995,OOS,M,126,27.63,34.72,43.32,0.3455,YELLOW,-4.92
B,513090,易方达中证香港证券投资主题ETF,5064334758.0,Q5,2.34,8.388,11.995,OOS,H,105,27.19,36.89,45.19,0.3252,YELLOW,-4.7
B,513090,易方达中证香港证券投资主题ETF,5064334758.0,Q5,2.34,8.388,11.995,OOS,ALL,252,27.01,34.66,43.62,0.3461,YELLOW,-4.92
B,513100,国泰纳斯达克100ETF(QDII),787536521.0,Q5,2.34,8.388,11.995,IS,L,157,11.73,12.76,15.82,0.94,RED,-7.11
B,513100,国泰纳斯达克100ETF(QDII),787536521.0,Q5,2.34,8.388,11.995,IS,M,111,12.27,15.06,20.69,0.7965,RED,-6.88
B,513100,国泰纳斯达克100ETF(QDII),787536521.0,Q5,2.34,8.388,11.995,IS,H,135,12.52,13.88,17.39,0.8642,RED,-7.0
B,513100,国泰纳斯达克100ETF(QDII),787536521.0,Q5,2.34,8.388,11.995,IS,ALL,403,12.01,13.78,18.33,0.8705,RED,-7.01
B,513100,国泰纳斯达克100ETF(QDII),787536521.0,Q5,2.34,8.388,11.995,OOS,L,21,13.08,15.46,16.03,0.7759,RED,-6.84
B,513100,国泰纳斯达克100ETF(QDII),787536521.0,Q5,2.34,8.388,11.995,OOS,M,125,14.15,16.76,22.67,0.7157,RED,-6.71
B,513100,国泰纳斯达克100ETF(QDII),787536521.0,Q5,2.34,8.388,11.995,OOS,H,92,15.09,19.31,25.43,0.6212,RED,-6.46
B,513100,国泰纳斯达克100ETF(QDII),787536521.0,Q5,2.34,8.388,11.995,OOS,ALL,238,14.06,17.35,23.38,0.6914,RED,-6.65
B,513120,广发中证香港创新药ETF(QDII),2559358682.0,Q5,2.34,8.388,11.995,IS,L,157,39.56,46.58,54.57,0.2575,YELLOW,-3.73
B,513120,广发中证香港创新药ETF(QDII),2559358682.0,Q5,2.34,8.388,11.995,IS,M,111,39.59,45.89,53.67,0.2614,YELLOW,-3.8
B,513120,广发中证香港创新药ETF(QDII),2559358682.0,Q5,2.34,8.388,11.995,IS,H,135,42.9,50.38,63.41,0.2381,GREEN,-3.35
B,513120,广发中证香港创新药ETF(QDII),2559358682.0,Q5,2.34,8.388,11.995,IS,ALL,403,40.41,46.88,57.45,0.2559,YELLOW,-3.7
B,513120,广发中证香港创新药ETF(QDII),2559358682.0,Q5,2.34,8.388,11.995,OOS,L,21,25.06,32.47,38.08,0.3694,YELLOW,-5.14
B,513120,广发中证香港创新药ETF(QDII),2559358682.0,Q5,2.34,8.388,11.995,OOS,M,127,33.63,42.72,51.98,0.2808,YELLOW,-4.12
B,513120,广发中证香港创新药ETF(QDII),2559358682.0,Q5,2.34,8.388,11.995,OOS,H,92,41.16,53.93,63.98,0.2224,GREEN,-2.99
B,513120,广发中证香港创新药ETF(QDII),2559358682.0,Q5,2.34,8.388,11.995,OOS,ALL,240,34.59,43.41,56.69,0.2763,YELLOW,-4.05
B,513130,华泰柏瑞南方东英恒生科技指数ETF(QDII),3584015139.0,Q5,2.34,8.388,11.995,IS,L,157,40.24,42.34,49.05,0.2833,YELLOW,-4.15
B,513130,华泰柏瑞南方东英恒生科技指数ETF(QDII),3584015139.0,Q5,2.34,8.388,11.995,IS,M,111,43.15,51.33,62.4,0.2337,GREEN,-3.25
B,513130,华泰柏瑞南方东英恒生科技指数ETF(QDII),3584015139.0,Q5,2.34,8.388,11.995,IS,H,135,45.11,57.36,68.35,0.2091,GREEN,-2.65
B,513130,华泰柏瑞南方东英恒生科技指数ETF(QDII),3584015139.0,Q5,2.34,8.388,11.995,IS,ALL,403,41.65,48.43,60.68,0.2477,GREEN,-3.54
B,513130,华泰柏瑞南方东英恒生科技指数ETF(QDII),3584015139.0,Q5,2.34,8.388,11.995,OOS,L,21,27.89,37.35,40.71,0.3212,YELLOW,-4.65
B,513130,华泰柏瑞南方东英恒生科技指数ETF(QDII),3584015139.0,Q5,2.34,8.388,11.995,OOS,M,127,35.92,40.65,48.44,0.2951,YELLOW,-4.32
B,513130,华泰柏瑞南方东英恒生科技指数ETF(QDII),3584015139.0,Q5,2.34,8.388,11.995,OOS,H,105,34.25,48.94,53.14,0.2451,GREEN,-3.49
B,513130,华泰柏瑞南方东英恒生科技指数ETF(QDII),3584015139.0,Q5,2.34,8.388,11.995,OOS,ALL,253,35.4,42.31,49.88,0.2835,YELLOW,-4.16
B,513160,银华恒生港股通中国科技ETF,239879429.0,Q4,4.0,11.708,16.742,IS,L,157,29.22,36.38,41.88,0.4602,YELLOW,-8.07
B,513160,银华恒生港股通中国科技ETF,239879429.0,Q4,4.0,11.708,16.742,IS,M,111,34.2,44.95,58.71,0.3725,YELLOW,-7.21
B,513160,银华恒生港股通中国科技ETF,239879429.0,Q4,4.0,11.708,16.742,IS,H,135,39.23,47.24,57.86,0.3544,YELLOW,-6.98
B,513160,银华恒生港股通中国科技ETF,239879429.0,Q4,4.0,11.708,16.742,IS,ALL,403,32.56,41.03,51.75,0.408,YELLOW,-7.6
B,513160,银华恒生港股通中国科技ETF,239879429.0,Q4,4.0,11.708,16.742,OOS,L,21,27.86,32.86,38.81,0.5095,RED,-8.42
B,513160,银华恒生港股通中国科技ETF,239879429.0,Q4,4.0,11.708,16.742,OOS,M,126,33.93,41.98,50.23,0.3988,YELLOW,-7.51
B,513160,银华恒生港股通中国科技ETF,239879429.0,Q4,4.0,11.708,16.742,OOS,H,92,39.4,44.03,55.73,0.3802,YELLOW,-7.3
B,513160,银华恒生港股通中国科技ETF,239879429.0,Q4,4.0,11.708,16.742,OOS,ALL,239,33.41,41.17,52.21,0.4067,YELLOW,-7.59
B,513180,华夏恒生科技ETF(QDII),4022374292.0,Q5,2.34,8.388,11.995,IS,L,157,39.06,41.49,47.84,0.2891,YELLOW,-4.24
B,513180,华夏恒生科技ETF(QDII),4022374292.0,Q5,2.34,8.388,11.995,IS,M,111,42.24,49.51,61.96,0.2423,GREEN,-3.44
B,513180,华夏恒生科技ETF(QDII),4022374292.0,Q5,2.34,8.388,11.995,IS,H,135,46.38,56.66,66.53,0.2117,GREEN,-2.72
B,513180,华夏恒生科技ETF(QDII),4022374292.0,Q5,2.34,8.388,11.995,IS,ALL,403,40.88,47.58,60.44,0.2521,YELLOW,-3.63
B,513180,华夏恒生科技ETF(QDII),4022374292.0,Q5,2.34,8.388,11.995,OOS,L,21,27.36,36.7,39.74,0.3268,YELLOW,-4.72
B,513180,华夏恒生科技ETF(QDII),4022374292.0,Q5,2.34,8.388,11.995,OOS,M,127,35.95,41.07,47.69,0.2921,YELLOW,-4.28
B,513180,华夏恒生科技ETF(QDII),4022374292.0,Q5,2.34,8.388,11.995,OOS,H,105,36.56,48.12,53.62,0.2493,GREEN,-3.58
B,513180,华夏恒生科技ETF(QDII),4022374292.0,Q5,2.34,8.388,11.995,OOS,ALL,253,35.46,42.32,49.34,0.2834,YELLOW,-4.16
B,513260,汇添富恒生科技ETF(QDII),318589422.0,Q4,4.0,11.708,16.742,IS,L,157,28.2,32.02,38.91,0.5229,RED,-8.51
B,513260,汇添富恒生科技ETF(QDII),318589422.0,Q4,4.0,11.708,16.742,IS,M,111,33.45,41.31,53.64,0.4053,YELLOW,-7.58
B,513260,汇添富恒生科技ETF(QDII),318589422.0,Q4,4.0,11.708,16.742,IS,H,135,38.2,46.22,56.83,0.3622,YELLOW,-7.09
B,513260,汇添富恒生科技ETF(QDII),318589422.0,Q4,4.0,11.708,16.742,IS,ALL,403,31.71,38.97,48.66,0.4296,YELLOW,-7.81
B,513260,汇添富恒生科技ETF(QDII),318589422.0,Q4,4.0,11.708,16.742,OOS,L,21,24.06,28.3,30.86,0.5916,RED,-8.88
B,513260,汇添富恒生科技ETF(QDII),318589422.0,Q4,4.0,11.708,16.742,OOS,M,126,29.05,34.86,41.45,0.4803,YELLOW,-8.22
B,513260,汇添富恒生科技ETF(QDII),318589422.0,Q4,4.0,11.708,16.742,OOS,H,92,32.57,36.65,48.12,0.4568,YELLOW,-8.04
B,513260,汇添富恒生科技ETF(QDII),318589422.0,Q4,4.0,11.708,16.742,OOS,ALL,239,28.81,34.93,43.37,0.4793,YELLOW,-8.21
B,513300,华夏纳斯达克100ETF(QDII),467224972.0,Q5,2.34,8.388,11.995,IS,L,157,9.82,11.57,16.29,1.0367,RED,-7.23
B,513300,华夏纳斯达克100ETF(QDII),467224972.0,Q5,2.34,8.388,11.995,IS,M,111,11.78,14.63,22.28,0.8199,RED,-6.92
B,513300,华夏纳斯达克100ETF(QDII),467224972.0,Q5,2.34,8.388,11.995,IS,H,135,12.13,14.92,20.09,0.804,RED,-6.9
B,513300,华夏纳斯达克100ETF(QDII),467224972.0,Q5,2.34,8.388,11.995,IS,ALL,403,10.4,13.21,20.27,0.908,RED,-7.07
B,513300,华夏纳斯达克100ETF(QDII),467224972.0,Q5,2.34,8.388,11.995,OOS,L,21,11.33,13.01,15.05,0.922,RED,-7.09
B,513300,华夏纳斯达克100ETF(QDII),467224972.0,Q5,2.34,8.388,11.995,OOS,M,127,12.86,16.25,21.67,0.7382,RED,-6.76
B,513300,华夏纳斯达克100ETF(QDII),467224972.0,Q5,2.34,8.388,11.995,OOS,H,105,14.59,20.23,25.97,0.5929,RED,-6.37
B,513300,华夏纳斯达克100ETF(QDII),467224972.0,Q5,2.34,8.388,11.995,OOS,ALL,253,12.94,17.13,22.76,0.7002,RED,-6.67
B,513310,华泰柏瑞中证韩交所中韩半导体ETF(QDII),534627371.0,Q5,2.34,8.388,11.995,IS,L,157,19.84,25.21,31.25,0.4758,YELLOW,-5.87
B,513310,华泰柏瑞中证韩交所中韩半导体ETF(QDII),534627371.0,Q5,2.34,8.388,11.995,IS,M,111,24.56,32.05,39.15,0.3743,YELLOW,-5.18
B,513310,华泰柏瑞中证韩交所中韩半导体ETF(QDII),534627371.0,Q5,2.34,8.388,11.995,IS,H,135,28.29,35.64,52.43,0.3366,YELLOW,-4.82
B,513310,华泰柏瑞中证韩交所中韩半导体ETF(QDII),534627371.0,Q5,2.34,8.388,11.995,IS,ALL,403,23.93,30.0,38.76,0.3998,YELLOW,-5.39
B,513310,华泰柏瑞中证韩交所中韩半导体ETF(QDII),534627371.0,Q5,2.34,8.388,11.995,OOS,L,21,29.1,36.24,46.15,0.331,YELLOW,-4.76
B,513310,华泰柏瑞中证韩交所中韩半导体ETF(QDII),534627371.0,Q5,2.34,8.388,11.995,OOS,M,125,31.53,42.14,59.59,0.2846,YELLOW,-4.17
B,513310,华泰柏瑞中证韩交所中韩半导体ETF(QDII),534627371.0,Q5,2.34,8.388,11.995,OOS,H,93,40.12,55.77,87.84,0.2151,GREEN,-2.81
B,513310,华泰柏瑞中证韩交所中韩半导体ETF(QDII),534627371.0,Q5,2.34,8.388,11.995,OOS,ALL,239,34.72,47.13,65.54,0.2545,YELLOW,-3.67
B,513330,华夏恒生互联网科技业ETF(QDII),3147210438.0,Q5,2.34,8.388,11.995,IS,L,157,41.37,53.05,57.47,0.2261,GREEN,-3.08
B,513330,华夏恒生互联网科技业ETF(QDII),3147210438.0,Q5,2.34,8.388,11.995,IS,M,111,51.45,58.03,60.36,0.2067,GREEN,-2.58
B,513330,华夏恒生互联网科技业ETF(QDII),3147210438.0,Q5,2.34,8.388,11.995,IS,H,135,52.65,61.54,71.73,0.1949,GREEN,-2.23
B,513330,华夏恒生互联网科技业ETF(QDII),3147210438.0,Q5,2.34,8.388,11.995,IS,ALL,403,46.98,57.14,61.67,0.2099,GREEN,-2.67
B,513330,华夏恒生互联网科技业ETF(QDII),3147210438.0,Q5,2.34,8.388,11.995,OOS,L,21,36.83,38.68,55.5,0.3101,YELLOW,-4.52
B,513330,华夏恒生互联网科技业ETF(QDII),3147210438.0,Q5,2.34,8.388,11.995,OOS,M,126,37.74,46.08,54.56,0.2603,YELLOW,-3.78
B,513330,华夏恒生互联网科技业ETF(QDII),3147210438.0,Q5,2.34,8.388,11.995,OOS,H,105,48.78,52.86,67.9,0.2269,GREEN,-3.1
B,513330,华夏恒生互联网科技业ETF(QDII),3147210438.0,Q5,2.34,8.388,11.995,OOS,ALL,252,39.63,51.05,57.13,0.235,GREEN,-3.28
B,513360,博时中证全球中国教育主题ETF(QDII),225650230.0,Q4,4.0,11.708,16.742,IS,L,157,35.03,37.99,40.73,0.4407,YELLOW,-7.91
B,513360,博时中证全球中国教育主题ETF(QDII),225650230.0,Q4,4.0,11.708,16.742,IS,M,111,35.37,43.59,51.66,0.3841,YELLOW,-7.35
B,513360,博时中证全球中国教育主题ETF(QDII),225650230.0,Q4,4.0,11.708,16.742,IS,H,135,40.08,52.82,64.92,0.317,YELLOW,-6.43
B,513360,博时中证全球中国教育主题ETF(QDII),225650230.0,Q4,4.0,11.708,16.742,IS,ALL,403,36.6,40.73,52.56,0.411,YELLOW,-7.64
B,513360,博时中证全球中国教育主题ETF(QDII),225650230.0,Q4,4.0,11.708,16.742,OOS,L,21,27.97,35.94,37.28,0.4658,YELLOW,-8.11
B,513360,博时中证全球中国教育主题ETF(QDII),225650230.0,Q4,4.0,11.708,16.742,OOS,M,126,20.76,35.6,37.35,0.4703,YELLOW,-8.15
B,513360,博时中证全球中国教育主题ETF(QDII),225650230.0,Q4,4.0,11.708,16.742,OOS,H,105,35.0,39.56,45.87,0.4232,YELLOW,-7.75
B,513360,博时中证全球中国教育主题ETF(QDII),225650230.0,Q4,4.0,11.708,16.742,OOS,ALL,252,27.29,36.1,42.67,0.4638,YELLOW,-8.1
B,513380,广发恒生科技ETF(QDII),320168048.0,Q4,4.0,11.708,16.742,IS,L,157,30.96,36.64,45.59,0.4569,YELLOW,-8.04
B,513380,广发恒生科技ETF(QDII),320168048.0,Q4,4.0,11.708,16.742,IS,M,111,35.76,46.57,57.12,0.3595,YELLOW,-7.05
B,513380,广发恒生科技ETF(QDII),320168048.0,Q4,4.0,11.708,16.742,IS,H,135,42.06,50.86,61.47,0.3292,YELLOW,-6.62
B,513380,广发恒生科技ETF(QDII),320168048.0,Q4,4.0,11.708,16.742,IS,ALL,403,35.28,44.51,53.51,0.3761,YELLOW,-7.26
B,513380,广发恒生科技ETF(QDII),320168048.0,Q4,4.0,11.708,16.742,OOS,L,21,29.43,40.28,43.26,0.4156,YELLOW,-7.68
B,513380,广发恒生科技ETF(QDII),320168048.0,Q4,4.0,11.708,16.742,OOS,M,127,37.39,43.54,51.19,0.3845,YELLOW,-7.35
B,513380,广发恒生科技ETF(QDII),320168048.0,Q4,4.0,11.708,16.742,OOS,H,92,36.99,46.02,54.81,0.3638,YELLOW,-7.11
B,513380,广发恒生科技ETF(QDII),320168048.0,Q4,4.0,11.708,16.742,OOS,ALL,240,36.75,43.43,52.83,0.3855,YELLOW,-7.37
B,513500,博时标普500ETF(QDII),328853004.0,Q4,4.0,11.708,16.742,IS,L,157,9.83,10.95,15.56,1.5289,RED,-10.61
