factor,h,window,grp,n_days,ic_mean,ic_std,ic_ir,t_stat,avg_n,pos_share,avg_base_width,prior_coverage
br_26,20,OOS,MID,236,-0.04444543472805199,0.11772149243881604,-0.37754732638266403,-5.799992081326723,5067.8347457627115,0.3644067796610169,5353.771186440678,none
br_26,20,OOS,HIGH,236,-0.13643199713595844,0.18361488322092778,-0.7430334335795737,-11.41469619772791,5010.7415254237285,0.19491525423728814,5350.775423728814,none
bull_power_13,5,IS,total,727,-0.0524852273688477,0.12071433267708954,-0.4347886966268166,-11.723180463910047,4565.486932599725,0.328748280605227,4636.7716643741405,none
bull_power_13,5,IS,LOW,282,-0.04747935412180233,0.11492363333590562,-0.4131382966550218,-6.937771768368401,4670.41134751773,0.35106382978723405,4732.301418439716,none
bull_power_13,5,IS,MID,282,-0.04279762421602887,0.11657430844984103,-0.3671274124216109,-6.16511763231581,4491.464539007092,0.3404255319148936,4583.531914893617,none
bull_power_13,5,IS,HIGH,163,-0.07790584298088275,0.13403545902655342,-0.5812330822506381,-7.420687234489812,4512.0245398773,0.26993865030674846,4563.60736196319,none
bull_power_13,5,OOS,total,654,-0.05955961635034658,0.15292701249312468,-0.3894643292860002,-9.959936310849125,5244.957186544342,0.3333333333333333,5348.909785932722,none
bull_power_13,5,OOS,LOW,167,-0.054003191280945106,0.10090535432559683,-0.5351865779757341,-6.916134789893693,5123.976047904192,0.3532934131736527,5329.209580838324,none
bull_power_13,5,OOS,MID,249,-0.05858399247101269,0.12891058205663192,-0.4544544872606041,-7.171170850484135,5297.008032128514,0.30120481927710846,5359.44578313253,none
bull_power_13,5,OOS,HIGH,238,-0.0644791681677591,0.199671679361064,-0.3229259571216515,-4.981859026542046,5275.390756302521,0.35294117647058826,5351.710084033613,none
bull_power_13,10,IS,total,727,-0.0616663759966542,0.12469071548914648,-0.4945546727737067,-13.334646744904719,4496.235213204952,0.33975240715268223,4636.7716643741405,none
bull_power_13,10,IS,LOW,282,-0.05500552217615182,0.11744561034396275,-0.4683488979712162,-7.864915425171491,4609.641843971631,0.3404255319148936,4732.301418439716,none
bull_power_13,10,IS,MID,282,-0.055704126012379666,0.12785863651724286,-0.43566963898342115,-7.316137347098423,4407.436170212766,0.3829787234042553,4583.531914893617,none
bull_power_13,10,IS,HIGH,163,-0.0835051200024646,0.12952197256293363,-0.6447177907353918,-8.231205734252308,4453.662576687117,0.26380368098159507,4563.60736196319,none
bull_power_13,10,OOS,total,649,-0.07095813825890472,0.14528587932992082,-0.4884035433186884,-12.442313921089445,5139.269645608629,0.2850539291217257,5348.050847457627,none
bull_power_13,10,OOS,LOW,167,-0.04981205937435498,0.09683828489452008,-0.5143839487513865,-6.6473055747740775,4928.934131736527,0.31137724550898205,5329.209580838324,none
bull_power_13,10,OOS,MID,244,-0.06511198938631794,0.13343004418296187,-0.4879859688649666,-7.6225845103492,5224.3442622950815,0.2827868852459016,5357.377049180328,none
bull_power_13,10,OOS,HIGH,238,-0.09178946388340464,0.1791767700384159,-0.5122843986066095,-7.903138781728754,5199.638655462185,0.2689075630252101,5351.710084033613,none
bull_power_13,20,IS,total,727,-0.0761116502159808,0.12732812661417425,-0.5977599155810402,-16.117363259015224,4358.66712517194,0.3081155433287483,4636.7716643741405,none
bull_power_13,20,IS,LOW,282,-0.07700127494537999,0.12643605706787434,-0.6090135735887714,-10.227077014178253,4485.812056737589,0.2978723404255319,4732.301418439716,none
bull_power_13,20,IS,MID,282,-0.06256143347583588,0.13313185106576006,-0.46992085646682596,-7.891313097234788,4261.741134751773,0.36524822695035464,4583.531914893617,none
bull_power_13,20,IS,HIGH,163,-0.09801525111800716,0.11566982629625587,-0.8473709545216099,-10.818508128868734,4306.386503067484,0.22699386503067484,4563.60736196319,none
bull_power_13,20,OOS,total,639,-0.08472446471667651,0.14925689495561834,-0.5676418817493785,-14.349106539443781,4924.953051643192,0.2895148669796557,5346.245696400626,none
bull_power_13,20,OOS,LOW,167,-0.0353684853207209,0.09967054133785834,-0.3548539502843727,-4.585723655805572,4601.652694610779,0.3532934131736527,5329.209580838324,none
bull_power_13,20,OOS,MID,236,-0.06152087007231776,0.13658068041838306,-0.45043610768274783,-6.91973078642765,5067.902542372882,0.3728813559322034,5353.771186440678,none
bull_power_13,20,OOS,HIGH,236,-0.1428536888488513,0.1707176587981364,-0.8367833172886197,-12.854909238957738,5010.779661016949,0.16101694915254236,5350.775423728814,none
candle_pattern,5,IS,total,0,,,,,,,3958.8309278350516,none
candle_pattern,5,IS,LOW,0,,,,,,,3958.8309278350516,none
candle_pattern,5,IS,MID,0,,,,,,,3958.8309278350516,none
candle_pattern,5,IS,HIGH,0,,,,,,,3958.8309278350516,none
candle_pattern,5,OOS,total,0,,,,,,,5349.757207890743,none
candle_pattern,5,OOS,LOW,0,,,,,,,5349.757207890743,none
candle_pattern,5,OOS,MID,0,,,,,,,5349.757207890743,none
candle_pattern,5,OOS,HIGH,0,,,,,,,5349.757207890743,none
candle_pattern,10,IS,total,0,,,,,,,3958.8309278350516,none
candle_pattern,10,IS,LOW,0,,,,,,,3958.8309278350516,none
candle_pattern,10,IS,MID,0,,,,,,,3958.8309278350516,none
candle_pattern,10,IS,HIGH,0,,,,,,,3958.8309278350516,none
candle_pattern,10,OOS,total,0,,,,,,,5349.757207890743,none
candle_pattern,10,OOS,LOW,0,,,,,,,5349.757207890743,none
candle_pattern,10,OOS,MID,0,,,,,,,5349.757207890743,none
candle_pattern,10,OOS,HIGH,0,,,,,,,5349.757207890743,none
candle_pattern,20,IS,total,0,,,,,,,3958.8309278350516,none
candle_pattern,20,IS,LOW,0,,,,,,,3958.8309278350516,none
candle_pattern,20,IS,MID,0,,,,,,,3958.8309278350516,none
candle_pattern,20,IS,HIGH,0,,,,,,,3958.8309278350516,none
candle_pattern,20,OOS,total,0,,,,,,,5349.757207890743,none
candle_pattern,20,OOS,LOW,0,,,,,,,5349.757207890743,none
candle_pattern,20,OOS,MID,0,,,,,,,5349.757207890743,none
candle_pattern,20,OOS,HIGH,0,,,,,,,5349.757207890743,none
cci_14,5,IS,total,714,-0.03130816994428139,0.11970928188632846,-0.2615350242766512,-6.988419435845234,4577.046218487395,0.4103641456582633,4649.802521008403,none
cci_14,5,IS,LOW,280,-0.03812872611141107,0.11559811003938981,-0.32983866343851803,-5.519256498088691,4675.767857142857,0.4035714285714286,4738.15,none
cci_14,5,IS,MID,271,-0.018826732614405674,0.11831955758298725,-0.15911767250482606,-2.6194074775812726,4514.39852398524,0.4575645756457565,4610.365313653137,none
cci_14,5,IS,HIGH,163,-0.04034322386820785,0.12767719569713334,-0.31597830487996575,-4.034140941047437,4511.619631901841,0.34355828220858897,4563.60736196319,none
cci_14,5,OOS,total,654,-0.04685333177274493,0.14493282336817154,-0.32327619571533384,-8.267279126797458,5174.567278287462,0.3562691131498471,5348.909785932722,none
cci_14,5,OOS,LOW,167,-0.04059048903091917,0.1064183920410339,-0.3814236266158567,-4.929079544003358,5123.976047904192,0.3473053892215569,5329.209580838324,none
cci_14,5,OOS,MID,249,-0.037966835926509186,0.11769798309499625,-0.3225784752476637,-5.090202481295197,5112.128514056225,0.3534136546184739,5359.44578313253,none
cci_14,5,OOS,HIGH,238,-0.060545063720634035,0.18748107466545033,-0.3229396024567993,-4.982069536519881,5275.390756302521,0.36554621848739494,5351.710084033613,none
cci_14,10,IS,total,714,-0.029263738505060494,0.1224732221458757,-0.23893989226644965,-6.384659919763936,4506.5392156862745,0.42436974789915966,4649.802521008403,none
cci_14,10,IS,LOW,280,-0.033659372259588635,0.11550715000360784,-0.2914050970744001,-4.8761399250086495,4614.564285714286,0.4035714285714286,4738.15,none
cci_14,10,IS,MID,271,-0.024413312928828153,0.12678649611757223,-0.19255452020843836,-3.1698474602860967,4426.970479704797,0.46863468634686345,4610.365313653137,none
cci_14,10,IS,HIGH,163,-0.02977716108107941,0.12718120530333318,-0.23413177293028065,-2.9891943724961525,4453.263803680981,0.38650306748466257,4563.60736196319,none
cci_14,10,OOS,total,649,-0.04735849033170183,0.13601205579844958,-0.34819332781706014,-8.87039160381721,5108.187981510016,0.33436055469953774,5348.050847457627,none
cci_14,10,OOS,LOW,167,-0.042608548243496636,0.09558916143411818,-0.4457466474675922,-5.7603161642982625,4928.934131736527,0.31137724550898205,5329.209580838324,none
cci_14,10,OOS,MID,244,-0.032362720307104284,0.11288208090678596,-0.28669493020622355,-4.4783179714544765,5141.672131147541,0.36475409836065575,5357.377049180328,none
cci_14,10,OOS,HIGH,238,-0.06606524753645843,0.17468990568465317,-0.3781858332199121,-5.8343668738502314,5199.638655462185,0.31932773109243695,5351.710084033613,none
cci_14,20,IS,total,714,-0.032091682445729845,0.1215289488149312,-0.26406615673604034,-7.056053265474044,4366.480392156863,0.41876750700280113,4649.802521008403,none
cci_14,20,IS,LOW,280,-0.03508284455512676,0.12063657033534446,-0.2908143397777621,-4.866254664699042,4489.875,0.4107142857142857,4738.15,none
cci_14,20,IS,MID,271,-0.021489532209079343,0.12311279080461136,-0.1745515804542579,-2.8734816684277775,4275.3726937269375,0.47232472324723246,4610.365313653137,none
cci_14,20,IS,HIGH,163,-0.04458037768193325,0.11965608873772042,-0.3725709084445422,-4.756666935631315,4305.98773006135,0.34355828220858897,4563.60736196319,none
cci_14,20,OOS,total,639,-0.05737292668763145,0.13398997366880358,-0.42818820779415817,-10.823933909944612,4924.953051643192,0.3302034428794992,5346.245696400626,none
cci_14,20,OOS,LOW,167,-0.047693750347611925,0.10217699562002434,-0.4667758144404184,-6.032072892303951,4601.652694610779,0.2994011976047904,5329.209580838324,none
cci_14,20,OOS,MID,236,-0.025610665988225693,0.10505826313791307,-0.24377583660036165,-3.7449554614719607,5067.902542372882,0.4322033898305085,5353.771186440678,none
cci_14,20,OOS,HIGH,236,-0.09598443505137305,0.16659068492805731,-0.5761692803701732,-8.851280435935744,5010.779661016949,0.25,5350.775423728814,none
chikou_span,5,IS,total,727,-0.048474278147076395,0.1769388531386443,-0.2739606213514525,-7.386783117925972,4565.486932599725,0.43191196698762035,4636.7716643741405,none
chikou_span,5,IS,LOW,282,-0.02671794111870488,0.17321095887409865,-0.15425087010877456,-2.590312591573951,4670.41134751773,0.4929078014184397,4732.301418439716,none
chikou_span,5,IS,MID,282,-0.05663405263596781,0.1740528913855589,-0.325384152972863,-5.464129103128387,4491.464539007092,0.4078014184397163,4583.531914893617,none
chikou_span,5,IS,HIGH,163,-0.07199716548531802,0.18498233074271853,-0.38921104083965086,-4.969113924310042,4512.0245398773,0.36809815950920244,4563.60736196319,none
chikou_span,5,OOS,total,654,-0.027367085162591846,0.19152630748108654,-0.14288943133984025,-3.654171970632935,5244.957186544342,0.4434250764525994,5348.909785932722,none
chikou_span,5,OOS,LOW,167,-0.01723514043900101,0.18084052196787467,-0.09530574370971312,-1.231621637897887,5123.976047904192,0.47305389221556887,5329.209580838324,none
chikou_span,5,OOS,MID,249,-0.031587999277324384,0.1669054917246119,-0.18925680006649187,-2.986421932092083,5297.008032128514,0.42971887550200805,5359.44578313253,none
chikou_span,5,OOS,HIGH,238,-0.030060476567092983,0.22116740562190637,-0.13591729976017555,-2.0968299752328954,5275.390756302521,0.4369747899159664,5351.710084033613,none
chikou_span,10,IS,total,727,-0.06612659286224776,0.1809195704830569,-0.3655027075605428,-9.855026669328792,4496.235213204952,0.3713892709766162,4636.7716643741405,none
chikou_span,10,IS,LOW,282,-0.05012756806496315,0.1736099551157619,-0.28873671461719136,-4.848713961841438,4609.641843971631,0.3829787234042553,4732.301418439716,none
chikou_span,10,IS,MID,282,-0.06391972298356985,0.17980795866743451,-0.3554888418581803,-5.969672797177331,4407.436170212766,0.3971631205673759,4583.531914893617,none
chikou_span,10,IS,HIGH,163,-0.09762390757771662,0.19202698109511107,-0.5083864101855741,-6.490643185078354,4453.662576687117,0.3067484662576687,4563.60736196319,none
chikou_span,10,OOS,total,649,-0.031081891372581546,0.20000071496270264,-0.15540890130506727,-3.959116109252978,5139.269645608629,0.4422187981510015,5348.050847457627,none
chikou_span,10,OOS,LOW,167,0.0010695734628323064,0.19327367318394578,0.0055339842473752406,0.07151483717091825,4928.934131736527,0.5269461077844312,5329.209580838324,none
chikou_span,10,OOS,MID,244,-0.04593696103217225,0.1710097835277685,-0.26862183019320074,-4.196007124415797,5224.3442622950815,0.38934426229508196,5357.377049180328,none
chikou_span,10,OOS,HIGH,238,-0.03841238561869073,0.22849408660600384,-0.16811107100957867,-2.5934912883302785,5199.638655462185,0.4369747899159664,5351.710084033613,none
chikou_span,20,IS,total,727,-0.09030076259959488,0.18288352221414428,-0.493761064454231,-13.313248733367038,4358.66712517194,0.35213204951856947,4636.7716643741405,none
chikou_span,20,IS,LOW,282,-0.08898311796937361,0.16797846293292895,-0.5297293261035679,-8.89566809292183,4485.812056737589,0.3049645390070922,4732.301418439716,none
chikou_span,20,IS,MID,282,-0.09116796646079212,0.1896518348199781,-0.4807122828383435,-8.072531962265973,4261.741134751773,0.37943262411347517,4583.531914893617,none
chikou_span,20,IS,HIGH,163,-0.09108005276440942,0.19634634141495524,-0.46387445830692753,-5.922352626307885,4306.386503067484,0.38650306748466257,4563.60736196319,none
chikou_span,20,OOS,total,639,-0.032324810969517934,0.20215766997837573,-0.15989900839763158,-4.041998980022484,4924.953051643192,0.4475743348982786,5346.245696400626,none
chikou_span,20,OOS,LOW,167,-0.005524541107787062,0.18029044853566287,-0.030642450294277594,-0.39598772698939116,4601.652694610779,0.47305389221556887,5329.209580838324,none
chikou_span,20,OOS,MID,236,-0.012648025180121893,0.19036922948433474,-0.06643944094527464,-1.0206620586151276,5067.902542372882,0.5084745762711864,5353.771186440678,none
chikou_span,20,OOS,HIGH,236,-0.07096619450005404,0.22215219267736616,-0.31944854401288286,-4.907461651014746,5010.779661016949,0.3686440677966102,5350.775423728814,none
cmf_20,5,IS,total,708,-0.016540196318379063,0.09686840773409718,-0.17074912972433426,-4.543338842035141,4582.340395480226,0.4251412429378531,4655.820621468926,none
cmf_20,5,IS,LOW,280,-0.011704541457175725,0.09220816791502222,-0.12693605915652148,-2.124046532440525,4675.710714285714,0.45,4738.15,none
cmf_20,5,IS,MID,265,-0.020956011288993208,0.09699460422402857,-0.21605337179984857,-3.5170940787121623,4527.316981132076,0.4,4625.550943396226,none
cmf_20,5,IS,HIGH,163,-0.017667757017300445,0.10441932543154502,-0.16920006851493244,-2.1602018653888866,4511.40490797546,0.4233128834355828,4563.60736196319,none
cmf_20,5,OOS,total,654,-0.019158047336873183,0.13419725525497708,-0.14276035154722475,-3.6508709584046137,5174.567278287462,0.44954128440366975,5348.909785932722,none
cmf_20,5,OOS,LOW,167,-0.02173019115604686,0.08915362212339276,-0.24373873588637,-3.1497986315061635,5123.976047904192,0.4431137724550898,5329.209580838324,none
cmf_20,5,OOS,MID,249,-0.00104959950260002,0.09877502196432418,-0.010626163191126569,-0.16767802687576222,5112.128514056225,0.46987951807228917,5359.44578313253,none
cmf_20,5,OOS,HIGH,238,-0.03629861663490687,0.18220509827859435,-0.19921844656292623,-3.0733925049243265,5275.390756302521,0.4327731092436975,5351.710084033613,none
cmf_20,10,IS,total,708,-0.02105135417716597,0.0965308857557879,-0.21807894967858774,-5.8027034416196495,4511.2316384180795,0.4449152542372881,4655.820621468926,none
cmf_20,10,IS,LOW,280,-0.014287134781022087,0.09553645214936349,-0.14954642400458112,-2.5023903015149793,4614.510714285714,0.4607142857142857,4738.15,none
cmf_20,10,IS,MID,265,-0.027422626059217355,0.09475301216982121,-0.2894116549041113,-4.711280408604348,4437.898113207547,0.41509433962264153,4625.550943396226,none
cmf_20,10,IS,HIGH,163,-0.0223126694052437,0.10084299629142951,-0.22126146808214206,-2.8248773199967387,4453.042944785276,0.4662576687116564,4563.60736196319,none
cmf_20,10,OOS,total,649,-0.023131788146556417,0.1306645455244342,-0.17703186471674356,-4.509971446714681,5108.187981510016,0.47303543913713403,5348.050847457627,none
cmf_20,10,OOS,LOW,167,-0.035884389057623346,0.09014478673809438,-0.39807503413238343,-5.1442631520477455,4928.934131736527,0.3772455089820359,5329.209580838324,none
cmf_20,10,OOS,MID,244,0.0012825485838973303,0.09703519356488881,0.013217354825387884,0.20646168248265792,5141.672131147541,0.5286885245901639,5357.377049180328,none
cmf_20,10,OOS,HIGH,238,-0.03921335877715531,0.1742049360087954,-0.2250990108292653,-3.472658404301042,5199.638655462185,0.4831932773109244,5351.710084033613,none
cmf_20,20,IS,total,708,-0.029914702794184827,0.10393604295599072,-0.2878183731398309,-7.658348808270365,4370.005649717514,0.423728813559322,4655.820621468926,none
cmf_20,20,IS,LOW,280,-0.018961439278080184,0.11655957860095345,-0.16267594225778267,-2.722089163317044,4489.814285714286,0.45714285714285713,4738.15,none
cmf_20,20,IS,MID,265,-0.034897558311287755,0.09841548464202313,-0.3545941823913612,-5.772375079569627,4282.932075471698,0.42641509433962266,4625.550943396226,none
cmf_20,20,IS,HIGH,163,-0.04062916336152853,0.08717418146857754,-0.46606876803510405,-5.9503676975170885,4305.760736196319,0.3619631901840491,4563.60736196319,none
cmf_20,20,OOS,total,639,-0.029903205031663122,0.12241023582281096,-0.24428680192192478,-6.175191541813214,4924.953051643192,0.4491392801251956,5346.245696400626,none
cmf_20,20,OOS,LOW,167,-0.04889604419823544,0.08876245984645696,-0.5508640058287791,-7.1187318068080625,4601.652694610779,0.2694610778443114,5329.209580838324,none
cmf_20,20,OOS,MID,236,-0.0008086015097229937,0.09518780234142656,-0.008494801748050057,-0.13049962065204304,5067.902542372882,0.5635593220338984,5353.771186440678,none
cmf_20,20,OOS,HIGH,236,-0.04555796049929148,0.15716863087798774,-0.28986675168442977,-4.453017534298687,5010.779661016949,0.461864406779661,5350.775423728814,none
cmo_14,5,IS,total,713,-0.026292863667524976,0.11937719796276311,-0.22025030002569176,-5.88113669230561,4577.931276297335,0.42075736325385693,4650.807854137447,none
cmo_14,5,IS,LOW,280,-0.03213472318771017,0.12200533978553109,-0.2633878422386977,-4.407321581523635,4675.760714285714,0.425,4738.15,none
cmo_14,5,IS,MID,270,-0.01997022066142973,0.1147002062458428,-0.17410797517335355,-2.860885963319855,4516.529629629629,0.43703703703703706,4612.874074074074,none
cmo_14,5,IS,HIGH,163,-0.026730857201229658,0.12258206910373928,-0.21806498614905703,-2.7840673705969676,4511.588957055214,0.38650306748466257,4563.60736196319,none
cmo_14,5,OOS,total,654,-0.04942623501009462,0.1501605961974847,-0.3291558255741831,-8.417641392406903,5174.567278287462,0.3486238532110092,5348.909785932722,none
cmo_14,5,OOS,LOW,167,-0.033459541931330744,0.09395775971645302,-0.35611259817502455,-4.601988971160992,5123.976047904192,0.38323353293413176,5329.209580838324,none
cmo_14,5,OOS,MID,249,-0.03813657039708503,0.11923284605199724,-0.3198495352568682,-5.047140534580408,5112.128514056225,0.3493975903614458,5359.44578313253,none
cmo_14,5,OOS,HIGH,238,-0.07244121077813222,0.20055258838338738,-0.361208057009215,-5.572446499223892,5275.390756302521,0.3235294117647059,5351.710084033613,none
cmo_14,10,IS,total,713,-0.023813297046847936,0.12338825363588253,-0.19299484630944475,-5.153359936054382,4507.330995792427,0.4600280504908836,4650.807854137447,none
cmo_14,10,IS,LOW,280,-0.02788035299207891,0.12196377762307575,-0.22859535458340788,-3.825131908626409,4614.560714285714,0.4392857142857143,4738.15,none
cmo_14,10,IS,MID,270,-0.020949064916623388,0.1228498883386473,-0.1705257139418419,-2.8020234048186,4428.788888888889,0.4777777777777778,4612.874074074074,none
cmo_14,10,IS,HIGH,163,-0.021571376865841492,0.12722947324082165,-0.16954701073870596,-2.164631327182583,4453.233128834356,0.4662576687116564,4563.60736196319,none
cmo_14,10,OOS,total,649,-0.057180559017285665,0.14586128442819565,-0.3920201254324921,-9.986900240060743,5108.187981510016,0.35130970724191063,5348.050847457627,none
cmo_14,10,OOS,LOW,167,-0.04470547162478244,0.08739520700637605,-0.511532304300405,-6.610454207031565,4928.934131736527,0.32335329341317365,5329.209580838324,none
cmo_14,10,OOS,MID,244,-0.03480289942179022,0.11740783557260258,-0.29642739985840916,-4.6303440073479845,5141.672131147541,0.4057377049180328,5357.377049180328,none
cmo_14,10,OOS,HIGH,238,-0.0888758889998442,0.19249321162895114,-0.46170921170540224,-7.122902799373476,5199.638655462185,0.31512605042016806,5351.710084033613,none
cmo_14,20,IS,total,713,-0.03254328700274832,0.12659581892709548,-0.2570644692577839,-6.864150842308357,4367.072931276297,0.4277699859747546,4650.807854137447,none
cmo_14,20,IS,LOW,280,-0.025688565463929315,0.12948457068280492,-0.19839093822891027,-3.3197153528544043,4489.867857142857,0.46785714285714286,4738.15,none
cmo_14,20,IS,MID,270,-0.030410550347030094,0.1238322656574031,-0.2455785669880623,-4.035267623374657,4276.625925925926,0.42962962962962964,4612.874074074074,none
cmo_14,20,IS,HIGH,163,-0.04785102275681728,0.12559838569001594,-0.380984377258768,-4.864082914752374,4305.957055214724,0.3558282208588957,4563.60736196319,none
cmo_14,20,OOS,total,639,-0.06513864118576586,0.1457041219881313,-0.4470610734751341,-11.301010688575442,4924.953051643192,0.325508607198748,5346.245696400626,none
cmo_14,20,OOS,LOW,167,-0.04432611626763139,0.08882154952251535,-0.4990468698859523,-6.44910683608788,4601.652694610779,0.3413173652694611,5329.209580838324,none
cmo_14,20,OOS,MID,236,-0.03039607650866067,0.11215860258338275,-0.2710097648199845,-4.163331005355791,5067.902542372882,0.4067796610169492,5353.771186440678,none
cmo_14,20,OOS,HIGH,236,-0.11460871290239845,0.1884310256428062,-0.6082263391149456,-9.343750316868908,5010.779661016949,0.2330508474576271,5350.775423728814,none
coppock,5,IS,total,704,-0.033846796001990795,0.12743374069598246,-0.26560309551564365,-7.047246487858535,4585.816761363636,0.42045454545454547,4659.802556818182,none
coppock,5,IS,LOW,280,-0.02886943917933589,0.1310057031575866,-0.22036780448106807,-3.6874586628877277,4675.646428571428,0.42142857142857143,4738.15,none
coppock,5,IS,MID,261,-0.040002268708807465,0.12176123950281527,-0.3285303999215823,-5.307571043194587,4536.0421455938695,0.4099616858237548,4635.827586206897,none
coppock,5,IS,HIGH,163,-0.03254054774348908,0.13043424604275594,-0.2494785589730966,-3.185129020326921,4511.208588957055,0.43558282208588955,4563.60736196319,none
coppock,5,OOS,total,654,-0.05285659766115875,0.16505781255914703,-0.3202308139290168,-8.189398288032212,5174.567278287462,0.3425076452599388,5348.909785932722,none
coppock,5,OOS,LOW,167,-0.050526513314479486,0.09404383372167249,-0.5372655634607079,-6.943001203275538,5123.976047904192,0.23952095808383234,5329.209580838324,none
coppock,5,OOS,MID,249,-0.04180921574457051,0.13739624100628312,-0.30429664915402294,-4.801720131463855,5112.128514056225,0.37751004016064255,5359.44578313253,none
coppock,5,OOS,HIGH,238,-0.06604954801042727,0.22092864968856432,-0.2989632539896256,-4.612180447704053,5275.390756302521,0.37815126050420167,5351.710084033613,none
coppock,10,IS,total,704,-0.03885535080043356,0.12645562470901583,-0.3072647095757324,-8.15265402384181,4514.3125,0.4133522727272727,4659.802556818182,none
coppock,10,IS,LOW,280,-0.031821755670300864,0.13146095628918028,-0.2420624082507143,-4.050478818198897,4614.442857142857,0.41785714285714287,4738.15,none
coppock,10,IS,MID,261,-0.04276010292189134,0.1232714566458238,-0.3468775666758536,-5.603978593341777,4445.283524904215,0.41379310344827586,4635.827586206897,none
coppock,10,IS,HIGH,163,-0.04468520560249903,0.12287011069201702,-0.3636784027525277,-4.643135023070797,4452.840490797546,0.4049079754601227,4563.60736196319,none
coppock,10,OOS,total,649,-0.06840153416466034,0.15387977307810477,-0.44451283489963145,-11.324177126548271,5108.187981510016,0.33281972265023113,5348.050847457627,none
coppock,10,OOS,LOW,167,-0.06494331982113162,0.090886037565884,-0.7145577204205179,-9.234120796302088,4928.934131736527,0.2754491017964072,5329.209580838324,none
coppock,10,OOS,MID,244,-0.04737808369597499,0.1295536814119443,-0.3657023341955525,-5.712453074258241,5141.672131147541,0.3442622950819672,5357.377049180328,none
coppock,10,OOS,HIGH,238,-0.09238154975175497,0.20175940715032165,-0.4578797641040139,-7.063824959147521,5199.638655462185,0.36134453781512604,5351.710084033613,none
coppock,20,IS,total,704,-0.054545386291220084,0.12838342309793546,-0.4248631558110965,-11.272893400573693,4372.330965909091,0.3650568181818182,4659.802556818182,none
coppock,20,IS,LOW,280,-0.04302493197713592,0.13344592266020816,-0.3224147363924323,-5.395030438101387,4489.746428571429,0.4,4738.15,none
coppock,20,IS,MID,261,-0.0523336508234312,0.12758690531389769,-0.4101804232548514,-6.626667539662682,4288.057471264367,0.39846743295019155,4635.827586206897,none
coppock,20,IS,HIGH,163,-0.07787661429757876,0.11808981838212369,-0.6594693375306913,-8.419540876101054,4305.576687116564,0.25153374233128833,4563.60736196319,none
coppock,20,OOS,total,639,-0.07723214421904738,0.1590027031475683,-0.48572849825936143,-12.278463226300236,4924.953051643192,0.31768388106416273,5346.245696400626,none
coppock,20,OOS,LOW,167,-0.058884974026342636,0.0832373841425961,-0.7074342212084089,-9.142064898874702,4601.652694610779,0.2155688622754491,5329.209580838324,none
coppock,20,OOS,MID,236,-0.04908536367352084,0.14420371164756246,-0.3403890448637461,-5.22915572915244,5067.902542372882,0.4279661016949153,5353.771186440678,none
coppock,20,OOS,HIGH,236,-0.1183618799433099,0.20053683157761967,-0.590225142245238,-9.067210683284308,5010.779661016949,0.2796610169491525,5350.775423728814,none
correl_30,5,IS,total,698,-0.033344354946884584,0.09446884607277369,-0.3529666798427695,-9.325270130205412,4591.031518624642,0.332378223495702,4665.766475644699,l1_pending
correl_30,5,IS,LOW,280,-0.03517393323495987,0.09346721472955245,-0.3763237551983945,-6.297100860193834,4675.525,0.35,4738.15,l1_pending
correl_30,5,IS,MID,255,-0.01913573972205695,0.09805370207310898,-0.19515570873386623,-3.116386756503675,4549.635294117647,0.37254901960784315,4651.588235294118,l1_pending
correl_30,5,IS,HIGH,163,-0.052429722809890514,0.0871008468653648,-0.6019427444940139,-7.6850905021856875,4510.650306748466,0.2392638036809816,4563.60736196319,l1_pending
correl_30,5,OOS,total,654,-0.05102525620035632,0.10296034013079257,-0.49558165926353703,-12.6737197528174,5174.567278287462,0.3119266055045872,5348.909785932722,l1_pending
correl_30,5,OOS,LOW,167,-0.0502437265586444,0.08522218585096128,-0.5895615802029756,-7.618814677769025,5123.976047904192,0.2634730538922156,5329.209580838324,l1_pending
correl_30,5,OOS,MID,249,-0.04777416790041918,0.10388399363336155,-0.4598799702390039,-7.256783527826205,5112.128514056225,0.3373493975903614,5359.44578313253,l1_pending
correl_30,5,OOS,HIGH,238,-0.054974989128298485,0.11314232099164365,-0.48589235792996305,-7.495982208606685,5275.390756302521,0.31932773109243695,5351.710084033613,l1_pending
correl_30,10,IS,total,698,-0.03684897012055836,0.09257139526743907,-0.3980600056216238,-10.516621801543025,4518.921203438395,0.33954154727793695,4665.766475644699,l1_pending
correl_30,10,IS,LOW,280,-0.03224539221406672,0.08558319671054825,-0.3767724676506788,-6.304609255638521,4614.332142857143,0.36428571428571427,4738.15,l1_pending
correl_30,10,IS,MID,255,-0.02250619696115197,0.10450044897417415,-0.21536938053456656,-3.4391732099910217,4456.733333333334,0.42745098039215684,4651.588235294118,l1_pending
correl_30,10,IS,HIGH,163,-0.06719503741789758,0.07646197220457178,-0.8788033512674668,-11.2198101063443,4452.312883435583,0.15950920245398773,4563.60736196319,l1_pending
correl_30,10,OOS,total,649,-0.05731931377070949,0.09978355886495283,-0.5744364544893164,-14.634043491797488,5108.187981510016,0.2850539291217257,5348.050847457627,l1_pending
correl_30,10,OOS,LOW,167,-0.05115732723642953,0.06549814603063271,-0.7810500042627749,-10.093390472459346,4928.934131736527,0.25149700598802394,5329.209580838324,l1_pending
