,FACT-4db4c41e,FACT-4f749668,FACT-4228020a,FACT-e293e217,FACT-4b200528,FACT-e831084c,CAND-8d000bf3ccc3,CAND-c4ec6332c07f,CAND-e3da6fa71af1,CAND-4440d07f973f,CAND-a4543012b464,CAND-eaddc3f9db4e,CAND-29eb91dbaf60,CAND-d06cab686cef,CAND-9c0424f53fe4,CAND-14d3e787ea4b,CAND-1970782c2adb,CAND-fdbc279fba99,CAND-e2e7f033d97c,CAND-6a6ec8869ddb,CAND-751983843b3f,CAND-bd42540f86e4,VAL-DIV-STEADY-005,CAND-2e4d39a3f50b,CAND-4879b2c6f2bb,CAND-4da841c734ae,CAND-a5ac9cc45ab3,VAL-PE-LOW-020,VAL-WIZ-VALUE1-020,CAND-ab4dc295d8eb,CAND-347a7638d04b,CAND-25028ae0c266,CAND-a016c519e8bd,CAND-6ba459329476,CAND-b1ab2a40225a,VAL-DIV-NOPEG-020,VAL-DIV-HIGH-020,CAND-68cc0a6b40ba,VAL-PB-LOW-020,CAND-3238a5ce80c8,VAL-PEPB-DOUBLE-020,VAL-WIZ-CITICS-020,CAND-091fee38cd01,CAND-65ae80c577c9,CAND-5e3284032a17,VAL-PB-LOWTURN-035,CAND-99873fd0bc17,CAND-bb0b9f37ce93,CAND-9519cb55d6b7,VAL-PE-ZZ500-020,CAND-38cceabf3946,CAND-b1fb7e2246dd,CAND-e8017cc1adc5,CAND-79ae77fb3af7,VAL-DIV-PRETTY50-010,CAND-0319395c57a7,CAND-2b351fd05d5f,CAND-6cb29d4d9ba8,CAND-9c0136ec8f42,CAND-c30a620e114d,CAND-c21459b71a42,CAND-e40a0a1bcda8
CAND-99873fd0bc17,0.7116143461411825,0.6964349902816787,0.7064437188680682,0.7096788775480056,0.6630071193924892,0.6745937527004067,0.5118299107154557,0.3564046287036309,0.2025684226996462,0.18115217679889647,0.3212516533386613,0.5881214045760542,0.4599012487450596,0.5798447713299991,0.09284083562316779,,,,0.2811014025822164,0.5454406422303358,0.15474965470420457,0.5719083491946692,0.14001296017822853,0.23114439100804096,0.18562825271671646,0.4379312854067125,0.45235236515455307,-0.04579555769013997,0.19089168259397962,0.12904281773741194,0.1758787746216816,0.4169139148490023,,,0.18245334054122675,0.1902255699028349,0.08460555382945152,0.04553265452056606,-0.03247257777158267,0.3930350902299865,0.1773350597586839,0.009877707743061716,-0.05480917091021448,0.17536555966152173,0.36387039261202325,0.014818886902594102,1.0,0.1691370228081528,0.16577325613130314,0.18769424198102602,0.20336842237153518,0.17174175406939324,0.04076868913096218,0.17981094927376604,0.4349652061579423,0.14905468438974365,0.2257226110463881,0.09235770452492664,0.09476901156068002,0.3108326614253207,0.31726888581950097,0.26647208683929885
CAND-bb0b9f37ce93,0.21266662505180556,0.16396976076393646,0.16962581352223696,0.16046478933016858,0.12164178197209549,0.1302588928398978,0.12799115711952058,0.08692217019720398,0.15188942618397525,0.017595842338325687,0.023192537896017048,0.3239412504637735,0.07156952872627374,0.335436154305817,0.13672293792592846,,,,0.08967891980968065,0.22612986091309156,0.7305388570987327,0.25424956324153,0.7229509670347672,0.30901358553894986,0.8505707806877795,0.3657815131229994,0.4255115094241964,0.03257140135672021,0.8696988669574225,0.5858228640565165,0.8308269135322096,0.44808327980185425,,,0.8473808511097678,0.8921660103628797,0.6939956598527098,-0.0031650196811343783,0.04770097269095318,0.406764951186046,0.7953759419305592,0.2876432182594134,0.11426768961377554,0.8996895360663641,0.45561432187316714,0.3994544624848677,0.1691370228081528,1.0,0.8670575501086127,0.7372891015634657,0.8497156770585683,0.9105349268590675,-0.006522523298135013,0.8933801209125636,0.3228121781548444,0.8389438904322075,0.09034037669055045,-0.005267384204756283,0.02810375997215984,0.29371117714845973,0.29624254231266756,0.2752701420056439
CAND-9519cb55d6b7,0.1950773352321267,0.16039793848473133,0.15672620019724492,0.15505936061871686,0.1266665068545345,0.12422621778377214,0.11345267975046816,0.07974038239680326,0.17215089768915404,0.014722481422845535,0.040011747548245345,0.306824507610573,0.07620478487262877,0.3144974439793503,0.15882268169547245,,,,0.0766469384934768,0.23569272250420223,0.6641044201393862,0.23251812741157785,0.6743495227997726,0.32369074450923857,0.8252641901992832,0.31363770808883135,0.35820115383517526,0.022183405403457663,0.8173673566620517,0.5281898975987673,0.7007223349835301,0.39313422000250753,,,0.739392358643015,0.8857037684797419,0.6771263501293435,-0.0030508550184961745,0.031505054648310424,0.3685489036183699,0.6854365272422352,0.19775288242619116,0.15636779014401087,0.9342070318293317,0.4040398683145467,0.2499201420285224,0.16577325613130314,0.8670575501086127,1.0,0.6743392136595348,0.7830749753062269,0.968541411080701,-0.006287250931166813,0.9379616196773662,0.3017546036249766,0.910531691415288,0.06654569647206947,-0.005077385657731046,-0.009621560462141082,0.2628168270274159,0.2636872191437106,0.2799043820668946
VAL-PE-ZZ500-020,0.16910314121398096,0.11502814793595158,0.11375781223972058,0.10872981512481146,0.07290613585928521,0.10165460125789662,0.0949293115657125,0.01194925097340126,0.03830564956544026,0.018742725955793266,0.041571147006125964,0.32726316256994314,0.019527172066843287,0.3285698569931452,0.049010547640547734,,,,0.02267732787058652,0.17624970661137038,0.8240123434522866,0.22232802665222617,0.6109133448724169,0.29094535648465947,0.8242611633261663,0.3270311601349262,0.4086828833390622,0.12419378671286962,0.8433951302458449,0.4873205099510461,0.7561969642197374,0.4191280324921419,,,0.7443382006313662,0.8193042317404455,0.626781849711302,-0.0023790377200672897,0.12204061339101001,0.3996399614778521,0.7379253110201667,0.3194315643838116,-0.0054446564847125895,0.7493757863008758,0.40970616560574563,0.40937803480513507,0.18769424198102602,0.7372891015634657,0.6743392136595348,1.0,0.7726397992062065,0.7226127130989205,-0.004902759072486812,0.71272190846574,0.30515254771668904,0.6387366757519395,-0.011958613196946586,-0.0038791983079859544,0.021231894601345735,0.3003758273471253,0.30224682983057355,0.33643493455502366
CAND-38cceabf3946,0.2030620013061722,0.14020202141297583,0.147794809380905,0.1361351217952418,0.0907889642625793,0.11770166041654101,0.1346330569226694,0.041057641624925166,0.046796416805109695,0.022854935659810335,0.01890989581818304,0.3745948343306858,0.03280705244300299,0.38183806012498156,0.04158842788942321,,,,0.09129863867560453,0.22043392837544684,0.69041574660704,0.26850668765369423,0.6890684748361855,0.40537668787615055,0.8411858612181028,0.39562594199886464,0.4460016579496194,0.026104735229206998,0.9041918013975696,0.8387827472115686,0.9398300735561989,0.518648050254383,,,0.9735864089160973,0.9261244217489678,0.6383922386219144,-0.002269784522393386,0.03655178217297031,0.46493791954475944,0.954123067361881,0.06429119812941536,-0.15530129046753313,0.865292414354882,0.5716102591550075,0.09345993596305502,0.20336842237153518,0.8497156770585683,0.7830749753062269,0.7726397992062065,1.0,0.802133243972882,-0.004677608331254023,0.8750432877205359,0.37383274652734266,0.7789760445734273,0.004529841416851106,-0.003777489035129825,-0.010493349535882691,0.3432335161207329,0.343694435006548,0.3406418815670384
CAND-b1fb7e2246dd,0.1949299469403594,0.1502650133998383,0.15024119948152695,0.14576162980184104,0.11460184690569399,0.11335757808718318,0.11864301748683063,0.06834538941670111,0.15439732669726136,0.013582735171895916,0.028221026928166065,0.3158424708327906,0.07195540200570194,0.3230661660600484,0.14600896873921207,,,,0.10591314880381485,0.23506429943386786,0.6727979022838101,0.2448506526606491,0.7535425332341125,0.3260788119905835,0.8288598929114114,0.3436383554460444,0.3978435564222429,0.01998581190210304,0.8468442005252107,0.5389424216044754,0.7759778645953261,0.4258369313664483,,,0.7793594629499503,0.9066374582519683,0.668805835177192,-0.0027909208818626863,0.028245035906841704,0.40418281759480695,0.7347358143730254,0.25326495731705384,0.10083898370546869,0.9364539591677693,0.4351565065859234,0.3108823429268387,0.17174175406939324,0.9105349268590675,0.968541411080701,0.7226127130989205,0.802133243972882,1.0,-0.005751574495320807,0.9497562240469625,0.32877318627573987,0.8901849571700104,0.08756662855618035,-0.004644790254378154,-0.00855584031308921,0.2815457016350449,0.2825234828672861,0.2950398876458372
CAND-e8017cc1adc5,-0.044931849352260224,-0.03815210582337747,-0.0442457843608122,-0.024244157246520244,-0.05487329446534288,-0.026197347350673205,-0.005079641013606985,0.008572265793174235,0.003659728445451448,0.01609120456994768,-0.009117645806185843,0.016250527603119146,-0.05667279098821281,0.016018454396668064,-0.00042095210004098975,,,,0.07283527075469563,-0.032304318485344534,-0.0037757411840628422,-0.023455840689857323,-0.005477959397710092,0.052961591194234166,-0.0021155263291017536,-0.024963210544136864,-0.012407013567128894,-0.00561241111716762,-0.003917287885128537,-0.003091745302477662,-0.003955957384728389,0.006982143585994581,,,-0.004397610546794506,-0.00541275374504802,-0.004456627985207618,-0.0020386363174683406,-0.007774595444911531,0.005753255950279509,-0.0041307334314693855,-0.004063104779744759,-0.0019021873480416784,-0.0050555919697547426,0.008971183637114511,-0.00496562521273167,0.04076868913096218,-0.006522523298135013,-0.006287250931166813,-0.004902759072486812,-0.004677608331254023,-0.005751574495320807,1.0,-0.00478207951648116,0.0102175691492485,-0.004479972417835731,0.03510507776594334,-0.0033928006204456073,-0.0034523612709384094,-0.03554458086651938,-0.036084506712626835,-0.043298505552111205
CAND-79ae77fb3af7,0.2085299016776479,0.15508575013761317,0.15943374107213862,0.15127021105745564,0.11688125643480428,0.12602321570891534,0.13275687672634817,0.06717198843058907,0.14462342937808081,0.003315072289878279,0.0384887828017304,0.3351415796359082,0.06782938487588597,0.34422115074400167,0.1294447158289084,,,,0.10283766063118978,0.23752290566093717,0.7000675908544445,0.2591294751579973,0.7166761389627716,0.3679726541655586,0.8443534631002396,0.36266012525525265,0.426380602157549,0.017933951819260465,0.8725105988832014,0.667127220600159,0.828847551527423,0.4595442491148864,,,0.832363515619586,0.9435742012518662,0.7387681656919691,-0.002320478608445922,0.025188066391655457,0.43221450890052804,0.7826994969351042,0.19937133781310856,0.047163812598181226,0.9357130472272097,0.48927824338738024,0.2665922691374981,0.17981094927376604,0.8933801209125636,0.9379616196773662,0.71272190846574,0.8750432877205359,0.9497562240469625,-0.00478207951648116,1.0,0.3485541057120558,0.9052369832048394,0.07245637385081269,-0.0038618566710530234,-0.0129791373084489,0.29700967170599246,0.2981534619027723,0.3044458463706744
VAL-DIV-PRETTY50-010,0.3666400276891913,0.33832311103413254,0.3420530760411097,0.3469209028267807,0.33181372567401735,0.32742755880671726,0.21747371329028306,0.16389448807977544,0.2238044333001695,0.16011627550088547,0.12789089991296343,0.37113379552850456,0.15139706346849705,0.3495004044290158,0.13223982779026075,,,,0.15307107644886878,0.34384321543008645,0.2275569563413425,0.3672231674047742,0.31777981347431783,0.2544302385018247,0.3226495458580774,0.7237063532005577,0.7512233459017775,0.013867983740756075,0.3386488408426716,0.26046087246878613,0.34636399476507224,0.8260833859085771,,,0.3510247324014237,0.36157483841671173,0.2518127584504086,0.026109402893085946,0.020295709056169918,0.7246824922319133,0.34392941805601845,-0.016822663876998628,-0.08621986461135253,0.30896612998691303,0.6170998400201696,0.016346648525068463,0.4349652061579423,0.3228121781548444,0.3017546036249766,0.30515254771668904,0.37383274652734266,0.32877318627573987,0.0102175691492485,0.3485541057120558,1.0,0.2840844891084631,0.14361522394186427,0.1858223741028229,0.11823665177293768,0.15604109839681415,0.15576054040863022,0.15838401441893757
CAND-0319395c57a7,0.18276124918478032,0.15497024485260216,0.15438145368252215,0.14591397865281105,0.1179356976545966,0.1227843102874018,0.11535049622947986,0.08377336343857555,0.1795641655684699,0.01769708601065857,0.03360475004760223,0.29457098145052846,0.08405725122579193,0.3025713223015368,0.16946743261705915,,,,0.06594033828250345,0.25675414516500855,0.6398433601836198,0.21872875320229646,0.6601222624205714,0.29229381850501307,0.8062954773811651,0.27685645883676474,0.3196194725176745,0.018693316376500044,0.8081667444208455,0.5414375760765556,0.7125855084268041,0.39605394628275,,,0.7308739757214002,0.8812423090775884,0.7407090853199697,-0.002173882748328933,0.025947026662336836,0.3459219314809871,0.6693614044171736,0.15846318755838537,0.24091925239742518,0.9434032327698701,0.3894019607514741,0.2614633502252578,0.14905468438974365,0.8389438904322075,0.910531691415288,0.6387366757519395,0.7789760445734273,0.8901849571700104,-0.004479972417835731,0.9052369832048394,0.2840844891084631,1.0,0.07233346779040825,-0.0036178845015699805,-0.06432174496500315,0.24775947042013388,0.24861255643467645,0.26099774215503246
CAND-2b351fd05d5f,0.22464069994878444,0.2417686556045802,0.25354552388979334,0.249410635271041,0.2381154989635134,0.2249272350634287,0.1617681071224195,0.1639097472235192,0.11872590201836825,0.28151456287857957,0.06673885592943866,0.14634067773977358,0.27380746115393456,0.13894434782626108,0.004125634556119483,,,,0.12834925494521265,0.3382072393454529,0.054394792817959066,0.2625865807485833,0.047671823553176625,0.14539356394442346,0.05065554259163608,0.11675720395576494,0.1550575427468999,-0.012150077047512989,0.0429875803080079,-0.007453002686995373,0.034599088523974954,0.14084455595890083,,,0.02021295515858912,0.03882655255763903,0.06505026551347619,0.005749481550710657,0.007690731224190706,0.16557858416317625,0.005891648538653064,0.056948923419761655,0.07259902680740518,0.05827039385005923,0.07170287237204927,0.07830023427807922,0.2257226110463881,0.09034037669055045,0.06654569647206947,-0.011958613196946586,0.004529841416851106,0.08756662855618035,0.03510507776594334,0.07245637385081269,0.14361522394186427,0.07233346779040825,1.0,-0.005807750707872577,0.05263262542519356,0.09896668967688085,0.10372692330235486,0.042449560463507584
CAND-6cb29d4d9ba8,0.07463353144586386,0.08228406401617631,0.07939157144773017,0.08347957449561959,0.08342027100916133,0.08950423853445949,0.005558303350417015,0.18129776450033352,0.0033268713118240157,0.012143691436587735,0.07232446062194713,0.0032820933610725345,0.0025793612083579893,0.003019554839323512,-0.00027571639269092455,,,,0.021883763269069018,0.04921802844466484,-0.0030491695567982182,0.11536829499818149,-0.00442382732677165,-0.0014440947435183315,-0.0017084323752193868,0.24299707117281052,0.2513128861221363,-0.004440615135415594,-0.0031634782105736652,-0.002496796044570169,-0.003194706479464071,0.1289890280356182,,,-0.0035513716508269516,-0.004371169297172709,-0.003521640978398625,-0.0016463384256435961,-0.006500232453246538,0.15114108085957537,-0.002988905665761575,-0.003281235338050352,-0.0018286950504246605,-0.004082736706328536,0.10739943897432035,-0.004010082389396931,0.09235770452492664,-0.005267384204756283,-0.005077385657731046,-0.0038791983079859544,-0.003777489035129825,-0.004644790254378154,-0.0033928006204456073,-0.0038618566710530234,0.1858223741028229,-0.0036178845015699805,-0.005807750707872577,1.0,0.2641165978083196,-0.003659433122984145,-0.004188087461035386,0.09504843157417558
CAND-9c0136ec8f42,0.15430861508774724,0.15759261424154317,0.17193622046829216,0.12191041367751065,0.17390168443463352,0.13736552580675512,0.08875361954655063,0.07017301200737965,0.05554161466394806,0.07874253911897289,0.16672907193752937,0.04409145045046905,0.08397154036440957,0.04640981948548275,0.0516977956142168,,,,0.0009610277411394948,0.03268406119501821,0.06378267542769865,0.016054389401737,0.027539541709817372,0.12599232289855097,0.02163098723532757,0.3304917990199155,0.24836210871448688,0.006396670377979323,0.036990018425642236,-0.04627617097099022,-0.035040475107491656,0.11184735321765649,,,-0.0038178165446746547,0.008782273570526827,-0.02491469218468225,-0.0016752399139809062,0.004786474123479265,0.12411800490582126,-0.006665885762598642,-0.014465857649553687,0.04291864609803053,-0.04360665105608259,0.1901334558858713,0.0472549653889309,0.09476901156068002,0.02810375997215984,-0.009621560462141082,0.021231894601345735,-0.010493349535882691,-0.00855584031308921,-0.0034523612709384094,-0.0129791373084489,0.11823665177293768,-0.06432174496500315,0.05263262542519356,0.2641165978083196,1.0,-0.00823487857694093,-0.025467356179080722,0.029368662379705226
CAND-c30a620e114d,0.38629155768938545,0.3961294866334712,0.40118983789347495,0.3931907452073051,0.29310434419543824,0.32232472982831206,0.42562683546064395,0.21371865568374657,0.04352323621778861,0.12116655534043633,0.07076944347792856,0.5042554569788508,0.3877704575768964,0.49696098024339547,-0.05701376067674106,,,,0.14804048205718823,0.28940566649484706,0.2686901469319772,0.5920220675239307,0.27555404324657085,0.33442386002524493,0.3159542421621828,0.21750850977602834,0.20108635083203727,0.014210166433869175,0.33602168620901335,0.27277654151772435,0.33504211432551845,0.24895799952180062,,,0.33946775022117764,0.32893922784001567,0.21617644620157356,0.027331138514157693,-0.005001145968931405,0.19128393861765003,0.3317625386880153,0.013477836019837604,-0.042706443023658155,0.2938555480521039,0.2908916496076599,0.033204213967164484,0.3108326614253207,0.29371117714845973,0.2628168270274159,0.3003758273471253,0.3432335161207329,0.2815457016350449,-0.03554458086651938,0.29700967170599246,0.15604109839681415,0.24775947042013388,0.09896668967688085,-0.003659433122984145,-0.00823487857694093,1.0,0.9879236925974769,0.3222619777751178
CAND-c21459b71a42,0.3848323071284966,0.40030975437692534,0.40517753458988354,0.39478731688943275,0.2931786737425241,0.3266958292676884,0.430975705302206,0.21232709228932797,0.04410516813689088,0.11501621617669525,0.06721361714838552,0.507891772571726,0.38738832585772426,0.50052575129938,-0.06687063582116065,,,,0.14497896160918144,0.29159037203528354,0.27115776249858536,0.6019037500405694,0.2769996180468077,0.3364456166498861,0.317414715458073,0.21569230493376204,0.20115637426654442,0.015839259982507823,0.33692107379822617,0.27181109595843705,0.3352219777224984,0.2506986711108148,,,0.3393877376904364,0.3298153792483136,0.2176500934793133,0.03405657991782806,-0.003709645719395439,0.1919052388703471,0.3320728137648157,0.013538956492864528,-0.042660804509634866,0.2952605435763361,0.28897425149609274,0.03323542666181399,0.31726888581950097,0.29624254231266756,0.2636872191437106,0.30224682983057355,0.343694435006548,0.2825234828672861,-0.036084506712626835,0.2981534619027723,0.15576054040863022,0.24861255643467645,0.10372692330235486,-0.004188087461035386,-0.025467356179080722,0.9879236925974769,1.0,0.3261520094629626
CAND-e40a0a1bcda8,0.22825704036184344,0.23079702000335287,0.22913066834335577,0.22758046613786442,0.1799598825434774,0.17446849046501944,0.24924405246494963,0.1395247472611527,-0.02023483087482995,-0.017063886336559145,0.11091144004973356,0.27059290346738024,0.10698819939858761,0.2706001492765203,0.021378959823632845,,,,0.14845833192165941,0.21242833467761502,0.2948302454564649,0.3122987107023245,0.28917569251706954,0.20337722583800733,0.33603422741786904,0.15865503473847317,0.1944033974092177,-0.007687607514908645,0.3416860357807438,0.24658094007773673,0.30656361699464507,0.20936998781897972,,,0.31951026089268836,0.3418369892611242,0.21670468233406556,-0.009465681872349052,0.0050783152355948855,0.16844590115351157,0.3158912651499727,-0.011509536546709628,-0.017108723442929897,0.31212436637467056,0.1990854444279198,-0.013838258782033487,0.26647208683929885,0.2752701420056439,0.2799043820668946,0.33643493455502366,0.3406418815670384,0.2950398876458372,-0.043298505552111205,0.3044458463706744,0.15838401441893757,0.26099774215503246,0.042449560463507584,0.09504843157417558,0.029368662379705226,0.3222619777751178,0.3261520094629626,1.0
