trade_date,sensor_score,fwd_ret_1d,fwd_ret_5d,fwd_ret_10d,fwd_ret_20d,fwd_ret_1d_lag1,fwd_ret_5d_lag1,fwd_ret_10d_lag1,fwd_ret_20d_lag1,window
2018-03-30,-2,-0.001805,0.006759,-0.032219,-0.021471,-0.008393,0.014195,-0.022692,-0.022809,exam
2018-04-02,-2,-0.008393,0.014195,-0.022692,-0.022809,-0.00176,0.013878,-0.006137,3e-06,exam
2018-04-03,-2,-0.00176,0.013878,-0.006137,3e-06,0.002293,0.008923,-0.019025,0.009706,exam
2018-04-04,-2,0.002293,0.008923,-0.019025,0.009706,0.016579,-0.008807,-0.022394,0.006647,exam
2018-04-09,-2,0.016579,-0.008807,-0.022394,0.006647,0.005567,-0.038717,-0.019243,-0.004987,exam
2018-04-10,-2,0.005567,-0.038717,-0.019243,-0.004987,-0.008703,-0.036371,-0.028088,-0.013971,exam
2018-04-11,-2,-0.008703,-0.036371,-0.028088,-0.013971,-0.006638,-0.019741,-0.033058,-0.001928,exam
2018-04-12,-2,-0.006638,-0.019741,-0.033058,-0.001928,-0.015321,-0.027701,-0.024317,0.010468,exam
2018-04-13,-2,-0.015321,-0.027701,-0.024317,0.010468,-0.014097,-0.013708,-0.009474,0.018941,exam
2018-04-16,-2,-0.014097,-0.013708,-0.009474,0.018941,0.008021,0.020259,0.011106,0.028525,exam
2018-04-17,-2,0.008021,0.020259,0.011106,0.028525,0.008404,0.008595,-0.00012,0.032962,exam
2018-04-18,-2,0.008404,0.008595,-0.00012,0.032962,-0.014705,-0.013585,0.006178,0.030943,exam
2018-04-19,-2,-0.014705,-0.013585,0.006178,0.030943,-0.001149,0.00348,0.029288,0.046495,exam
2018-04-20,-2,-0.001149,0.00348,0.029288,0.046495,0.019857,0.004293,0.029707,0.032904,exam
2018-04-23,-2,0.019857,0.004293,0.029707,0.032904,-0.003503,-0.008971,0.014535,0.00822,exam
2018-04-24,-2,-0.003503,-0.008971,0.014535,0.00822,-0.013772,-0.00864,0.014525,0.007482,exam
2018-04-25,-2,-0.013772,-0.00864,0.014525,0.007482,0.002341,0.020036,0.032195,0.019528,exam
2018-04-26,-2,0.002341,0.020036,0.032195,0.019528,-0.000341,0.025718,0.035653,0.012403,exam
2018-04-27,-2,-0.000341,0.025718,0.035653,0.012403,0.006387,0.025305,0.028687,-0.012898,exam
2018-05-02,-2,0.006387,0.025305,0.028687,-0.012898,-0.00317,0.023719,0.017227,-0.001738,exam
2018-05-03,-2,-0.00317,0.023719,0.017227,-0.001738,0.014756,0.023368,0.033086,-0.005141,exam
2018-05-04,-2,0.014756,0.023368,0.033086,-0.005141,0.007926,0.01192,0.024612,-0.01449,exam
2018-05-07,-2,0.007926,0.01192,0.024612,-0.01449,-0.000743,0.009685,0.016717,-0.014958,exam
2018-05-08,-2,-0.000743,0.009685,0.016717,-0.014958,0.00483,0.003298,0.003105,-0.013918,exam
2018-05-09,-2,0.00483,0.003298,0.003105,-0.013918,-0.003512,-0.006341,-0.006225,-0.020448,exam
2018-05-10,-2,-0.003512,-0.006341,-0.006225,-0.020448,0.003405,0.009497,-0.006942,-0.030383,exam
2018-05-11,-2,0.003405,0.009497,-0.006942,-0.030383,0.005699,0.012542,-0.012271,-0.038201,exam
2018-05-14,-2,0.005699,0.012542,-0.012271,-0.038201,-0.007064,0.006964,-0.022449,-0.035187,exam
2018-05-15,0,-0.007064,0.006964,-0.022449,-0.035187,-0.004824,-0.000192,-0.040425,-0.037787,exam
2018-05-16,-2,-0.004824,-0.000192,-0.040425,-0.037787,0.01237,0.000117,-0.018645,-0.034911,exam
2018-05-17,-2,0.01237,0.000117,-0.018645,-0.034911,0.006432,-0.016284,-0.037002,-0.053675,exam
2018-05-18,0,0.006432,-0.016284,-0.037002,-0.053675,0.000159,-0.024507,-0.038163,-0.095219,exam
2018-05-21,0,0.000159,-0.024507,-0.038163,-0.095219,-0.014121,-0.02921,-0.031154,-0.092902,exam
2018-05-22,0,-0.014121,-0.02921,-0.031154,-0.092902,-0.004516,-0.04024,-0.016971,-0.092507,exam
2018-05-23,-2,-0.004516,-0.04024,-0.016971,-0.092507,-0.004232,-0.01876,-0.014312,-0.083968,exam
2018-05-24,-2,-0.004232,-0.01876,-0.014312,-0.083968,-0.00198,-0.021061,-0.023605,-0.089759,exam
2018-05-25,-2,-0.00198,-0.021061,-0.023605,-0.089759,-0.004663,-0.014,-0.026251,-0.092683,exam
2018-05-28,-2,-0.004663,-0.014,-0.026251,-0.092683,-0.025323,-0.002003,-0.01303,-0.098473,exam
2018-05-29,-2,-0.025323,-0.002003,-0.01303,-0.098473,0.017765,0.024245,0.002749,-0.083691,exam
2018-05-30,-2,0.017765,0.024245,0.002749,-0.083691,-0.006568,0.004532,-0.016576,-0.080133,exam
2018-05-31,-2,-0.006568,0.004532,-0.016576,-0.080133,0.005219,-0.002598,-0.017313,-0.09742,exam
2018-06-01,-2,0.005219,-0.002598,-0.017313,-0.09742,0.007447,-0.012426,-0.05932,-0.098441,exam
2018-06-04,-2,0.007447,-0.012426,-0.05932,-0.098441,0.000311,-0.011049,-0.063734,-0.114019,exam
2018-06-05,-2,0.000311,-0.011049,-0.063734,-0.114019,-0.001823,-0.020988,-0.07684,-0.122401,exam
2018-06-06,-2,-0.001823,-0.020988,-0.07684,-0.122401,-0.01362,-0.021013,-0.070667,-0.116504,exam
2018-06-07,-2,-0.01362,-0.021013,-0.070667,-0.116504,-0.004685,-0.014753,-0.067753,-0.082174,exam
2018-06-08,-2,-0.004685,-0.014753,-0.067753,-0.082174,0.008851,-0.047485,-0.068223,-0.073752,exam
2018-06-11,-2,0.008851,-0.047485,-0.068223,-0.073752,-0.009741,-0.053273,-0.086571,-0.098068,exam
2018-06-12,-2,-0.009741,-0.053273,-0.086571,-0.098068,-0.001849,-0.05705,-0.086202,-0.069559,exam
2018-06-13,-2,-0.001849,-0.05705,-0.086202,-0.069559,-0.007312,-0.05072,-0.064629,-0.069963,exam
2018-06-14,-2,-0.007312,-0.05072,-0.064629,-0.069963,-0.037751,-0.053794,-0.081518,-0.068785,exam
2018-06-15,-2,-0.037751,-0.053794,-0.081518,-0.068785,0.00272,-0.021772,-0.041588,-0.037722,exam
2018-06-19,-2,0.00272,-0.021772,-0.041588,-0.037722,-0.013691,-0.035171,-0.053709,-0.044061,exam
2018-06-20,-2,-0.013691,-0.035171,-0.053709,-0.044061,0.004851,-0.030917,-0.049353,-0.035906,exam
2018-06-21,-2,0.004851,-0.030917,-0.049353,-0.035906,-0.010527,-0.014652,-0.049322,-0.020933,exam
2018-06-22,-2,-0.010527,-0.014652,-0.049322,-0.020933,-0.005187,-0.0293,-0.015469,7e-05,exam
2018-06-25,-2,-0.005187,-0.0293,-0.015469,7e-05,-0.011014,-0.020257,-0.005934,0.021462,exam
2018-06-26,-2,-0.011014,-0.020257,-0.005934,0.021462,-0.009342,-0.019213,-0.012587,0.032159,exam
2018-06-27,-2,-0.009342,-0.019213,-0.012587,0.032159,0.021716,-0.019025,0.018214,0.034206,exam
2018-06-28,-2,0.021716,-0.019025,0.018214,0.034206,-0.025237,-0.035186,-0.005703,0.009191,exam
2018-06-29,-2,-0.025237,-0.035186,-0.005703,0.009191,0.004082,0.014249,0.013864,0.033683,exam
2018-07-02,-2,0.004082,0.014249,0.013864,0.033683,-0.009961,0.014618,0.004033,0.032118,exam
2018-07-03,-2,-0.009961,0.014618,0.004033,0.032118,-0.009151,0.006756,0.010195,0.023703,exam
2018-07-04,-2,-0.009151,0.006756,0.010195,0.023703,0.004883,0.037961,0.014145,0.012488,exam
2018-07-05,-2,0.004883,0.037961,0.014145,0.012488,0.024709,0.030558,0.029863,-0.002472,exam
2018-07-06,-2,0.024709,0.030558,0.029863,-0.002472,0.004447,-0.00038,0.015783,-0.039057,exam
2018-07-09,-2,0.004447,-0.00038,0.015783,-0.039057,-0.017633,-0.010433,0.02756,-0.017067,exam
2018-07-10,-2,-0.017633,-0.010433,0.02756,-0.017067,0.02156,0.003416,0.045317,-0.012132,exam
2018-07-11,-2,0.02156,0.003416,0.045317,-0.012132,-0.002284,-0.022945,0.015707,-0.015252,exam
2018-07-12,-2,-0.002284,-0.022945,0.015707,-0.015252,-0.006054,-0.000675,0.01498,-0.01267,exam
2018-07-13,-2,-0.006054,-0.000675,0.01498,-0.01267,-0.005654,0.016169,0.019548,-0.010011,exam
2018-07-16,-2,-0.005654,0.016169,0.019548,-0.010011,-0.003885,0.038393,0.027972,-0.006136,exam
2018-07-17,-2,-0.003885,0.038393,0.027972,-0.006136,-0.005278,0.041758,0.013372,-0.022962,exam
2018-07-18,-2,-0.005278,0.041758,0.013372,-0.022962,0.020458,0.039559,-0.001634,-0.024295,exam
2018-07-19,-2,0.020458,0.039559,-0.001634,-0.024295,0.010699,0.015665,-0.031397,-0.056658,exam
2018-07-20,-2,0.010699,0.015665,-0.031397,-0.056658,0.016093,0.003326,-0.053988,-0.056327,exam
2018-07-23,-2,0.016093,0.003326,-0.053988,-0.056327,-0.000657,-0.010036,-0.043431,-0.059104,exam
2018-07-24,-2,-0.000657,-0.010036,-0.043431,-0.059104,-0.007377,-0.027248,-0.054958,-0.065104,exam
2018-07-25,-2,-0.007377,-0.027248,-0.054958,-0.065104,-0.002998,-0.039626,-0.03048,-0.054683,exam
2018-07-26,-2,-0.002998,-0.039626,-0.03048,-0.054683,-0.00158,-0.046336,-0.027241,-0.050167,exam
2018-07-27,-2,-0.00158,-0.046336,-0.027241,-0.050167,0.002562,-0.057123,-0.028992,-0.030724,exam
2018-07-30,-2,0.002562,-0.057123,-0.028992,-0.030724,-0.018033,-0.033733,-0.03318,-0.034216,exam
2018-07-31,-2,-0.018033,-0.033733,-0.03318,-0.034216,-0.020007,-0.028486,-0.035854,-0.019557,exam
2018-08-01,-2,-0.020007,-0.028486,-0.035854,-0.019557,-0.009964,0.009523,-0.022699,-0.010939,exam
2018-08-02,-2,-0.009964,0.009523,-0.022699,-0.010939,-0.012874,0.020022,-0.02608,-0.005543,exam
2018-08-03,-2,-0.012874,0.020022,-0.02608,-0.005543,0.027433,0.029836,-0.002473,0.005756,exam
2018-08-06,-2,0.027433,0.029836,-0.002473,0.005756,-0.012701,0.000572,-0.016385,-0.010358,exam
2018-08-07,-2,-0.012701,0.000572,-0.016385,-0.010358,0.018334,-0.007584,-0.010736,-0.014478,exam
2018-08-08,-2,0.018334,-0.007584,-0.010736,-0.014478,0.000333,-0.031918,-0.024964,-0.036785,exam
2018-08-09,-2,0.000333,-0.031918,-0.024964,-0.036785,-0.003377,-0.045197,-0.023568,-0.033274,exam
2018-08-10,-2,-0.003377,-0.045197,-0.023568,-0.033274,-0.001762,-0.031373,-0.001784,-0.041779,exam
2018-08-13,-2,-0.001762,-0.031373,-0.001784,-0.041779,-0.020748,-0.016947,-0.001072,-0.04177,exam
2018-08-14,-2,-0.020748,-0.016947,-0.001072,-0.04177,-0.006635,-0.003176,0.016903,-0.024658,exam
2018-08-15,-2,-0.006635,-0.003176,0.016903,-0.024658,-0.013389,0.007182,0.012032,-0.006879,exam
2018-08-16,-2,-0.013389,0.007182,0.012032,-0.006879,0.011053,0.022653,0.021087,0.004747,exam
2018-08-17,-2,0.011053,0.022653,0.021087,0.004747,0.013104,0.030547,0.008249,-0.017299,exam
2018-08-20,-2,0.013104,0.030547,0.008249,-0.017299,-0.00703,0.01615,0.006127,-0.012393,exam
2018-08-21,-2,-0.00703,0.01615,0.006127,-0.012393,0.003687,0.020143,-0.003783,0.005982,exam
2018-08-22,-2,0.003687,0.020143,-0.003783,0.005982,0.001765,0.004815,-0.012123,0.001696,exam
2018-08-23,-2,0.001765,0.004815,-0.012123,0.001696,0.018857,-0.001531,-0.00994,0.024932,exam
2018-08-24,-2,0.018857,-0.001531,-0.00994,0.024932,-0.00105,-0.021637,-0.040066,8.6e-05,exam
2018-08-27,-2,-0.00105,-0.021637,-0.040066,8.6e-05,-0.003128,-0.009863,-0.040742,0.010378,exam
2018-08-28,-2,-0.003128,-0.009863,-0.040742,0.010378,-0.011393,-0.023454,-0.04087,0.008118,exam
2018-08-29,-2,-0.011393,-0.023454,-0.04087,0.008118,-0.004562,-0.016857,-0.018687,0.03054,exam
2018-08-30,-2,-0.004562,-0.016857,-0.018687,0.03054,-0.001659,-0.008421,-0.016002,-0.003207,exam
2018-08-31,-2,-0.001659,-0.008421,-0.016002,-0.003207,0.010971,-0.018837,-0.025339,0.000103,exam
2018-09-03,-2,0.010971,-0.018837,-0.025339,0.000103,-0.016811,-0.031186,-0.018407,-0.008994,exam
2018-09-04,-2,-0.016811,-0.031186,-0.018407,-0.008994,-0.004715,-0.017834,0.009803,-0.044699,exam
2018-09-05,-2,-0.004715,-0.017834,0.009803,-0.044699,0.003979,-0.001861,0.013988,-0.031461,exam
2018-09-06,-2,0.003979,-0.001861,0.013988,-0.031461,-0.012145,-0.007645,0.035222,-0.049661,exam
2018-09-07,-2,-0.012145,-0.007645,0.035222,-0.049661,-0.001753,-0.006627,0.041828,-0.046133,exam
2018-09-10,-2,-0.001753,-0.006627,0.041828,-0.046133,-0.003261,0.01319,0.053291,-0.038723,exam
2018-09-11,-2,-0.003261,0.01319,0.053291,-0.038723,0.011472,0.028139,0.051075,-0.063887,exam
2018-09-12,-2,0.011472,0.028139,0.051075,-0.063887,-0.001839,0.015879,0.050164,-0.050663,exam
2018-09-13,-2,-0.001839,0.015879,0.050164,-0.050663,-0.011131,0.043197,0.013003,-0.009979,exam
2018-09-14,-2,-0.011131,0.043197,0.013003,-0.009979,0.018161,0.048778,0.026103,-0.02148,exam
2018-09-17,-2,0.018161,0.048778,0.026103,-0.02148,0.011445,0.039579,0.009589,-0.035797,exam
2018-09-18,-2,0.011445,0.039579,0.009589,-0.035797,-0.00059,0.022308,-0.053972,-0.046524,exam
2018-09-19,-2,-0.00059,0.022308,-0.053972,-0.046524,0.025003,0.033749,-0.044822,-0.047775,exam
2018-09-20,-2,0.025003,0.033749,-0.044822,-0.047775,-0.005841,-0.028944,-0.081995,-0.091289,exam
2018-09-21,0,-0.005841,-0.028944,-0.081995,-0.091289,0.00923,-0.021621,-0.084429,-0.07662,exam
2018-09-25,0,0.00923,-0.021621,-0.084429,-0.07662,-0.005358,-0.028848,-0.087359,-0.072691,exam
2018-09-26,0,-0.005358,-0.028848,-0.087359,-0.072691,0.010595,-0.074616,-0.109375,-0.066456,exam
2018-09-27,0,0.010595,-0.074616,-0.109375,-0.066456,-0.03716,-0.076006,-0.096011,-0.051348,exam
2018-09-28,-1,-0.03716,-0.076006,-0.096011,-0.051348,0.001657,-0.054633,-0.022687,-0.018804,exam
2018-10-08,-2,0.001657,-0.054633,-0.022687,-0.018804,0.001775,-0.064197,-0.046372,-0.022657,exam
2018-10-09,-2,0.001775,-0.064197,-0.046372,-0.022657,-0.052233,-0.060249,-0.044955,-0.031,exam
2018-10-10,-2,-0.052233,-0.060249,-0.044955,-0.031,0.009077,-0.037562,0.007873,0.020194,exam
2018-10-11,-2,0.009077,-0.037562,0.007873,0.020194,-0.014887,-0.02165,-0.003092,-0.003084,exam
2018-10-12,-2,-0.014887,-0.02165,-0.003092,-0.003084,-0.008477,0.033792,-0.010124,0.024306,exam
2018-10-15,-2,-0.008477,0.033792,-0.010124,0.024306,0.006001,0.019047,0.00853,0.04263,exam
2018-10-16,-2,0.006001,0.019047,0.00853,0.04263,-0.029353,0.016275,0.016072,0.027573,exam
2018-10-17,-2,-0.029353,0.016275,0.016072,0.027573,0.02576,0.047208,0.04819,0.073097,exam
2018-10-18,-2,0.02576,0.047208,0.04819,0.073097,0.040938,0.018969,0.049407,0.050438,exam
2018-10-19,-2,0.040938,0.018969,0.049407,0.050438,-0.022619,-0.04248,0.003974,0.018317,exam
2018-10-22,-2,-0.022619,-0.04248,0.003974,0.018317,0.003264,-0.010321,0.024869,0.019662,exam
2018-10-23,-2,0.003264,-0.010321,0.024869,0.019662,0.000192,-0.0002,0.014612,0.018519,exam
2018-10-24,-2,0.000192,-0.0002,0.014612,0.018519,-0.001901,0.000937,0.012224,0.015988,exam
2018-10-25,-2,-0.001901,0.000937,0.012224,0.015988,-0.021837,0.029871,8e-06,-0.007453,exam
2018-10-26,-2,-0.021837,0.029871,8e-06,-0.007453,0.010208,0.048515,0.034782,0.013261,exam
2018-10-29,-2,0.010208,0.048515,0.034782,0.013261,0.013524,0.035556,0.033812,0.002582,exam
2018-10-30,-2,0.013524,0.035556,0.033812,0.002582,0.001329,0.014815,0.011319,-0.0004,exam
2018-10-31,-2,0.001329,0.014815,0.011319,-0.0004,0.026951,0.011277,0.023762,-0.014887,exam
2018-11-01,-2,0.026951,0.011277,0.023762,-0.014887,-0.004129,-0.028997,0.000983,-0.032987,exam
2018-11-02,-2,-0.004129,-0.028997,0.000983,-0.032987,-0.002277,-0.013097,0.014287,-0.003988,exam
2018-11-05,-2,-0.002277,-0.013097,0.014287,-0.003988,-0.006776,-0.001685,-0.00508,0.002482,exam
2018-11-06,-2,-0.006776,-0.001685,-0.00508,0.002482,-0.002162,-0.003445,0.00385,0.003207,exam
2018-11-07,-2,-0.002162,-0.003445,0.00385,0.003207,-0.013947,0.012346,0.003718,-0.011553,exam
2018-11-08,-2,-0.013947,0.012346,0.003718,-0.011553,0.012178,0.030875,-0.007461,0.002701,exam
2018-11-09,-2,0.012178,0.030875,-0.007461,0.002701,0.009261,0.027747,-0.020798,-0.017464,exam
2018-11-12,-2,0.009261,0.027747,-0.020798,-0.017464,-0.008528,-0.003401,-0.030209,-0.022897,exam
2018-11-13,-2,-0.008528,-0.003401,-0.030209,-0.022897,0.01365,0.007321,-0.011587,-0.011431,exam
2018-11-14,-2,0.01365,0.007321,-0.011587,-0.011431,0.0041,-0.008523,-0.037752,-0.012788,exam
2018-11-15,-2,0.0041,-0.008523,-0.037752,-0.012788,0.009108,-0.037188,-0.033937,-0.031865,exam
2018-11-16,0,0.009108,-0.037188,-0.033937,-0.031865,-0.021328,-0.047235,-0.018017,-0.039038,exam
2018-11-19,0,-0.021328,-0.047235,-0.018017,-0.039038,0.002139,-0.026899,0.007601,-0.026154,exam
2018-11-20,-2,0.002139,-0.026899,0.007601,-0.026154,-0.002293,-0.01877,-0.000641,-0.03845,exam
2018-11-21,-2,-0.002293,-0.01877,-0.000641,-0.03845,-0.02493,-0.029481,-0.015215,-0.041264,exam
2018-11-22,-2,-0.02493,-0.029481,-0.015215,-0.041264,-0.001423,0.003377,0.010238,-0.024513,exam
2018-11-23,-2,-0.001423,0.003377,0.010238,-0.024513,-0.000439,0.030666,0.003405,-0.018945,exam
2018-11-26,-2,-0.000439,0.030666,0.003405,-0.018945,0.01051,0.035453,0.007539,-0.027133,exam
2018-11-27,-2,0.01051,0.035453,0.007539,-0.027133,-0.013183,0.018476,0.000158,-0.039762,exam
2018-11-28,-2,-0.013183,0.018476,0.000158,-0.039762,0.008082,0.014699,0.025944,-0.032854,exam
2018-11-29,-2,0.008082,0.014699,0.025944,-0.032854,0.025736,0.006839,0.002144,-0.036431,exam
2018-11-30,-2,0.025736,0.006839,0.002144,-0.036431,0.004204,-0.02645,-0.021407,-0.071384,exam
2018-12-03,0,0.004204,-0.02645,-0.021407,-0.071384,-0.006058,-0.026958,-0.0335,-0.07562,exam
2018-12-04,0,-0.006058,-0.026958,-0.0335,-0.07562,-0.016843,-0.017986,-0.037833,-0.050924,exam
2018-12-05,0,-0.016843,-0.017986,-0.037833,-0.050924,0.000273,0.011082,-0.026451,-0.027672,exam
2018-12-06,-2,0.000273,0.011082,-0.026451,-0.027672,-0.008178,-0.004663,-0.034399,-0.030481,exam
2018-12-07,-2,-0.008178,-0.004663,-0.034399,-0.030481,0.00368,0.005181,-0.022274,-0.015565,exam
2018-12-10,-2,0.00368,0.005181,-0.022274,-0.015565,0.003107,-0.006723,-0.034413,-0.02274,exam
2018-12-11,-2,0.003107,-0.006723,-0.034413,-0.02274,0.012259,-0.02021,-0.039913,-0.018569,exam
2018-12-12,-2,0.012259,-0.02021,-0.039913,-0.018569,-0.015303,-0.037122,-0.057311,-0.037311,exam
2018-12-13,-2,-0.015303,-0.037122,-0.057311,-0.037311,0.001631,-0.029876,-0.038493,-0.009018,exam
2018-12-14,-2,0.001631,-0.029876,-0.038493,-0.009018,-0.008206,-0.027314,-0.051071,-0.010604,exam
2018-12-17,-2,-0.008206,-0.027314,-0.051071,-0.010604,-0.010514,-0.027877,-0.04358,-0.006602,exam
2018-12-18,-2,-0.010514,-0.027877,-0.04358,-0.006602,-0.005213,-0.020109,-0.013606,0.018219,exam
2018-12-19,-2,-0.005213,-0.020109,-0.013606,0.018219,-0.007893,-0.020968,-0.001254,0.029271,exam
2018-12-20,-2,-0.007893,-0.020968,-0.001254,0.029271,0.004276,-0.008882,0.004058,0.025216,exam
2018-12-21,-2,0.004276,-0.008882,0.004058,0.025216,-0.008781,-0.024424,0.006862,0.021365,exam
2018-12-24,-2,-0.008781,-0.024424,0.006862,0.021365,-0.002607,-0.016153,0.012089,0.034681,exam
2018-12-25,-2,-0.002607,-0.016153,0.012089,0.034681,-0.006084,0.006637,0.022231,0.0414,exam
2018-12-26,-2,-0.006084,0.006637,0.022231,0.0414,0.004353,0.020136,0.021216,0.045866,exam
2018-12-27,-2,0.004353,0.020136,0.021216,0.045866,-0.011472,0.013056,0.030655,0.040238,exam
2018-12-28,-2,-0.011472,0.013056,0.030655,0.040238,-0.000377,0.032069,0.042644,0.044737,exam
2019-01-02,-2,-0.000377,0.032069,0.042644,0.044737,0.020496,0.028705,0.038663,0.048779,exam
2019-01-03,-2,0.020496,0.028705,0.038663,0.048779,0.007245,0.015492,0.032264,0.0411,exam
2019-01-04,-2,0.007245,0.015492,0.032264,0.0411,-0.002617,0.001058,0.030563,0.047693,exam
2019-01-07,-2,-0.002617,0.001058,0.030563,0.047693,0.007081,0.017372,0.021073,0.057563,exam
2019-01-08,-2,0.007081,0.017372,0.021073,0.057563,-0.003636,0.010246,0.014404,0.069456,exam
2019-01-09,-2,-0.003636,0.010246,0.014404,0.069456,0.007388,0.00968,0.022323,0.072818,exam
2019-01-10,-2,0.007388,0.00968,0.022323,0.072818,-0.007072,0.016516,0.018752,0.05034,exam
2019-01-11,-2,-0.007072,0.016516,0.018752,0.05034,0.013637,0.029474,0.024139,0.086203,exam
2019-01-14,-2,0.013637,0.029474,0.024139,0.086203,2.7e-05,0.003638,0.009298,0.072091,exam
2019-01-15,-2,2.7e-05,0.003638,0.009298,0.072091,-0.004194,0.004116,0.002007,0.074229,exam
2019-01-16,-2,-0.004194,0.004116,0.002007,0.074229,0.014209,0.012521,0.00974,0.075073,exam
2019-01-17,-2,0.014209,0.012521,0.00974,0.075073,0.005585,0.0022,0.008559,0.080208,exam
2019-01-18,0,0.005585,0.0022,0.008559,0.080208,-0.011802,-0.005183,0.016621,0.134368,exam
2019-01-21,0,-0.011802,-0.005183,0.016621,0.134368,0.000504,0.00564,0.035737,0.140257,exam
2019-01-22,-2,0.000504,0.00564,0.035737,0.140257,0.004142,-0.0021,0.05427,0.144448,exam
2019-01-23,-2,0.004142,-0.0021,0.05427,0.144448,0.00387,-0.002747,0.049392,0.134761,exam
2019-01-24,0,0.00387,-0.002747,0.049392,0.134761,-0.001822,0.006346,0.031006,0.150777,exam
2019-01-25,0,-0.001822,0.006346,0.031006,0.150777,-0.001051,0.021918,0.060601,0.165808,exam
2019-01-28,0,-0.001051,0.021918,0.060601,0.165808,-0.007197,0.029928,0.062215,0.177315,exam
2019-01-29,0,-0.007197,0.029928,0.062215,0.177315,0.00349,0.056488,0.072077,0.204428,exam
2019-01-30,-2,0.00349,0.056488,0.072077,0.204428,0.013023,0.052283,0.064703,0.20191,exam
2019-01-31,0,0.013023,0.052283,0.064703,0.20191,0.013624,0.024505,0.07104,0.134301,exam
2019-02-01,0,0.013624,0.024505,0.07104,0.134301,0.006779,0.037854,0.115822,0.140582,exam
2019-02-11,-1,0.006779,0.037854,0.115822,0.140582,0.018406,0.031349,0.100914,0.145373,exam
2019-02-12,0,0.018406,0.031349,0.100914,0.145373,-0.000503,0.014755,0.085536,0.112412,exam
2019-02-13,0,-0.000503,0.014755,0.085536,0.112412,-0.013718,0.011803,0.081351,0.09964,exam
2019-02-14,0,-0.013718,0.011803,0.081351,0.09964,0.026831,0.045422,0.116169,0.126514,exam
2019-02-15,0,0.026831,0.045422,0.116169,0.126514,0.000468,0.075125,0.099195,0.124189,exam
2019-02-18,0,0.000468,0.075125,0.099195,0.124189,0.002021,0.067451,0.108359,0.121688,exam
2019-02-19,0,0.002021,0.067451,0.108359,0.121688,-0.003412,0.069752,0.123453,0.119302,exam
2019-02-20,0,-0.003412,0.069752,0.123453,0.119302,0.019053,0.068737,0.128868,0.127066,exam
2019-02-21,0,0.019053,0.068737,0.128868,0.127066,0.056005,0.067673,0.059064,0.106953,exam
2019-02-22,0,0.056005,0.067673,0.059064,0.106953,-0.006673,0.022389,0.02219,0.027606,exam
2019-02-25,0,-0.006673,0.022389,0.02219,0.027606,0.004182,0.038324,0.040384,0.018895,exam
2019-02-26,0,0.004182,0.038324,0.040384,0.018895,-0.004357,0.050199,0.024758,0.023326,exam
2019-02-27,0,-0.004357,0.050199,0.024758,0.023326,0.018038,0.056264,0.016913,0.018358,exam
2019-02-28,0,0.018038,0.056264,0.016913,0.018358,0.011216,-0.008063,0.009269,0.032318,exam
2019-03-01,0,0.011216,-0.008063,0.009269,0.032318,0.008809,-0.000195,0.022738,0.04716,exam
2019-03-04,0,0.008809,-0.000195,0.022738,0.04716,0.015667,0.001984,0.012026,0.040131,exam
2019-03-05,0,0.015667,0.001984,0.012026,0.040131,0.001393,-0.024226,-0.003694,0.036814,exam
2019-03-06,0,0.001393,-0.024226,-0.003694,0.036814,-0.043961,-0.037255,-0.001597,0.045116,exam
2019-03-07,0,-0.043961,-0.037255,-0.001597,0.045116,0.019237,0.017472,0.045218,0.09258,exam
2019-03-08,1,0.019237,0.017472,0.045218,0.09258,0.011008,0.022937,0.005299,0.070258,exam
2019-03-11,0,0.011008,0.022937,0.005299,0.070258,-0.010901,0.010022,-0.020655,0.059347,exam
2019-03-12,0,-0.010901,0.010022,-0.020655,0.059347,-0.011979,0.021041,-0.001397,0.053853,exam
2019-03-13,0,-0.011979,0.021041,-0.001397,0.053853,0.010386,0.037038,0.001421,0.066185,exam
2019-03-14,1,0.010386,0.037038,0.001421,0.066185,0.024711,0.027269,0.022838,0.051639,exam
2019-03-15,0,0.024711,0.027269,0.022838,0.051639,-0.001757,-0.017242,0.023879,0.050762,exam
2019-03-18,0,-0.001757,-0.017242,0.023879,0.050762,-0.00011,-0.030372,0.027771,0.055691,exam
2019-03-19,0,-0.00011,-0.030372,0.027771,0.055691,0.003501,-0.021976,0.040658,0.051627,exam
2019-03-20,0,0.003501,-0.021976,0.040658,0.051627,0.000867,-0.034345,0.046788,0.0546,exam
2019-03-21,0,0.000867,-0.034345,0.046788,0.0546,-0.01969,-0.004314,0.045314,0.035723,exam
2019-03-22,0,-0.01969,-0.004314,0.045314,0.035723,-0.015094,0.041843,0.064617,0.05112,exam
2019-03-25,0,-0.015094,0.041843,0.064617,0.05112,0.008548,0.059965,0.081689,0.068236,exam
2019-03-26,0,0.008548,0.059965,0.081689,0.068236,-0.00919,0.064042,0.055328,0.03345,exam
2019-03-27,-1,-0.00919,0.064042,0.055328,0.03345,0.031994,0.084018,0.064672,0.030538,exam
2019-03-28,0,0.031994,0.084018,0.064672,0.030538,0.025754,0.049842,0.028158,-0.009143,exam
2019-03-29,0,0.025754,0.049842,0.028158,-0.009143,0.002038,0.021859,0.026256,-0.029025,exam
2019-04-01,0,0.002038,0.021859,0.026256,-0.029025,0.012428,0.020495,0.027166,-0.085104,exam
