399901.SZ	小康指数	SZSE	中证指数有限公司	主题指数	2005-12-30	1000.0	2010-04-01	399901	0.0
399903.SZ	中证100	SZSE	中证指数有限公司	规模指数	2005-12-30	1000.0	2006-05-29	399903	0.0
399905.SZ	中证500	SZSE	中证指数有限公司	规模指数	2004-12-31	1000.0	2007-01-15	399905	0.0
399913.SZ	沪深300医药	SZSE	中证指数有限公司	一级行业指数	2004-12-31	1000.0	2007-07-02	399913	0.0
399914.SZ	沪深300金融	SZSE	中证指数有限公司	主题指数	2004-12-31	1000.0	2007-07-02	399914	0.0
399928.SZ	800能源	SZSE	中证指数有限公司	一级行业指数	2004-12-31	1000.0	2009-07-03	399928	0.0
399932.SZ	800消费	SZSE	中证指数有限公司	一级行业指数	2004-12-31	1000.0	2009-07-03	399932	0.0
399933.SZ	800医药	SZSE	中证指数有限公司	一级行业指数	2004-12-31	1000.0	2009-07-03	399933	0.0
399934.SZ	800金地	SZSE	中证指数有限公司	主题指数	2004-12-31	1000.0	2009-07-03	399934	0.0
399935.SZ	800信息	SZSE	中证指数有限公司	一级行业指数	2004-12-31	1000.0	2009-07-03	399935	0.0
399959.SZ	军工指数	SZSE	中证指数有限公司	主题指数	2011-06-30	1000.0	2011-08-30	399959	0.0
399965.SZ	800地产	SZSE	中证指数有限公司	一级行业指数	2004-12-31	1000.0	2012-12-21	399965	0.0
399966.SZ	中证800证保	SZSE	中证指数有限公司	主题指数	2004-12-31	1000.0	2012-12-21	399966	0.0
399967.SZ	中证军工	SZSE	中证指数有限公司	主题指数	2004-12-31	1000.0	2013-12-26	399967	0.0
399970.SZ	中证移动互联	SZSE	中证指数有限公司	主题指数	2012-06-29	1000.0	2014-05-05	399970	0.0
399971.SZ	中证传媒	SZSE	中证指数有限公司	主题指数	2010-12-31	1000.0	2014-04-15	399971	0.0
399972.SZ	300深市	SZSE	中证指数有限公司	主题指数	2004-12-31	1000.0	2012-06-21	399972	0.0
399973.SZ	中证国防	SZSE	中证指数有限公司	主题指数	2011-06-30	1000.0	2014-04-15	399973	0.0
399974.SZ	国企改革	SZSE	中证指数有限公司	主题指数	2014-03-31	1000.0	2014-08-07	399974	0.0
399975.SZ	证券公司	SZSE	中证指数有限公司	四级行业指数	2007-06-29	1000.0	2013-07-15	399975	0.0
399976.SZ	CS新能车	SZSE	中证指数有限公司	主题指数	2011-12-31	1000.0	2014-11-28	399976	0.0
399982.SZ	500等权	SZSE	中证指数有限公司	策略指数	2004-12-31	1000.0	2011-06-13	399982	0.0
399983.SZ	地产等权	SZSE	中证指数有限公司	策略指数	2004-12-31	1000.0	2013-11-22	399983	0.0
399986.SZ	中证银行	SZSE	中证指数有限公司	二级行业指数	2004-12-31	1000.0	2013-07-15	399986	0.0
399987.SZ	中证酒	SZSE	中证指数有限公司	主题指数	2008-12-31	1000.0	2014-12-10	399987	0.0
399989.SZ	中证医疗	SZSE	中证指数有限公司	主题指数	2004-12-31	1000.0	2014-10-31	399989	0.0
399990.SZ	煤炭等权	SZSE	中证指数有限公司	策略指数	2008-12-31	1000.0	2015-01-21	399990	0.0
399991.SZ	一带一路	SZSE	中证指数有限公司	主题指数	2012-12-31	1000.0	2015-02-16	399991	0.0
399992.SZ	CSWD并购	SZSE	中证指数有限公司	主题指数	2011-12-30	1000.0	2015-05-08	399992	0.0
399993.SZ	CSWD生科	SZSE	中证指数有限公司	主题指数	2009-12-31	1000.0	2015-05-08	399993	0.0
399994.SZ	信息安全	SZSE	中证指数有限公司	主题指数	2010-12-31	1000.0	2015-03-12	399994	0.0
399995.SZ	基建工程	SZSE	中证指数有限公司	行业指数	2004-12-31	1000.0	2015-03-12	399995	0.0
399996.SZ	中证智能家居	SZSE	中证指数有限公司	主题指数	2012-06-29	1000.0	2014-09-17	399996	0.0
399997.SZ	中证白酒	SZSE	中证指数有限公司	主题指数	2008-12-31	1000.0	2015-01-21	399997	0.0
399998.SZ	中证煤炭	SZSE	中证指数有限公司	三级行业指数	2008-12-31	1000.0	2015-02-13	399998	0.0
899050.BJ	北证50	OTH	北京证券交易所	规模指数	2022-04-29	1000.0	2022-11-21	899050	2.0
899601.BJ	北证专精特新	OTH	北京证券交易所	规模指数	2024-06-28	1000.0	2025-06-30	899601	2.0
