trade_date,news_count,sentiment_index,quintile_tier,window
2015-11-09,3356,0.003659,2,exam
2015-11-10,435,0.016368,5,exam
2015-11-11,411,0.017908,5,exam
2015-11-12,393,0.008855,3,exam
2015-11-13,419,0.005728,2,exam
2015-11-16,3390,0.000708,1,exam
2015-11-17,405,0.015506,5,exam
2015-11-18,400,0.0068,3,exam
2015-11-19,481,0.018212,5,exam
2015-11-20,432,0.003889,2,exam
2015-11-23,555,0.003171,1,exam
2015-11-24,427,0.012365,4,exam
2015-11-25,444,0.017117,5,exam
2015-11-26,484,0.013223,4,exam
2015-11-27,470,0.011574,4,exam
2015-11-30,624,0.004679,2,exam
2015-12-01,3145,0.001107,1,exam
2015-12-02,403,0.013697,5,exam
2015-12-03,3214,0.00239,1,exam
2015-12-04,450,0.006489,2,exam
2015-12-07,3210,0.000922,1,exam
2015-12-08,474,0.003291,2,exam
2015-12-09,374,0.008984,3,exam
2015-12-10,431,0.009188,3,exam
2015-12-11,461,0.010586,4,exam
2015-12-14,3424,0.000864,1,exam
2015-12-15,482,0.001079,1,exam
2015-12-16,368,0.012935,4,exam
2015-12-17,422,-0.004265,1,exam
2015-12-18,464,-0.002241,1,exam
2015-12-21,3385,0.001111,1,exam
2015-12-22,430,0.009767,3,exam
2015-12-23,372,0.024301,5,exam
2015-12-24,416,0.013269,4,exam
2015-12-25,425,0.012894,4,exam
2015-12-28,3337,0.001139,1,exam
2015-12-29,446,0.00565,2,exam
2015-12-30,380,0.008737,3,exam
2015-12-31,356,0.006629,2,exam
2016-01-04,8501,0.000151,1,exam
2016-01-05,382,0.005131,2,exam
2016-01-06,340,0.000824,1,exam
2016-01-07,417,-0.006619,1,exam
2016-01-08,356,-0.004607,1,exam
2016-01-11,3313,0.000616,1,exam
2016-01-12,375,-0.001173,1,exam
2016-01-13,412,0.002524,1,exam
2016-01-14,395,0.003443,2,exam
2016-01-15,349,0.009742,3,exam
2016-01-18,3390,0.00151,1,exam
2016-01-19,381,0.005354,2,exam
2016-01-20,376,0.005,2,exam
2016-01-21,376,0.001596,1,exam
2016-01-22,392,0.001531,1,exam
2016-01-25,3408,0.001878,1,exam
2016-01-26,340,0.015647,5,exam
2016-01-27,400,0.0122,4,exam
2016-01-28,340,0.008706,3,exam
2016-01-29,358,0.003575,2,exam
2016-02-01,3245,0.00074,1,exam
2016-02-02,298,0.017315,5,exam
2016-02-03,250,0.00752,3,exam
2016-02-04,198,0.001818,1,exam
2016-02-05,185,0.01427,5,exam
2016-02-15,317,0.003785,2,exam
2016-02-16,288,0.01125,4,exam
2016-02-17,269,0.021115,5,exam
2016-02-18,262,0.004733,2,exam
2016-02-19,2580,0.001488,1,exam
2016-02-22,6701,0.001337,1,exam
2016-02-23,381,0.019318,5,exam
2016-02-24,363,0.013113,4,exam
2016-02-25,377,0.011565,4,exam
2016-02-26,368,0.00913,3,exam
2016-02-29,3360,0.000893,1,exam
2016-03-01,366,0.019563,5,exam
2016-03-02,2418,0.003557,2,exam
2016-03-03,1116,0.006487,2,exam
2016-03-04,344,0.021628,5,exam
2016-03-07,3320,0.002301,1,exam
2016-03-08,350,0.011886,4,exam
2016-03-09,325,0.019446,5,exam
2016-03-10,356,0.013933,5,exam
2016-03-11,361,0.018615,5,exam
2016-03-14,3322,0.001288,1,exam
2016-03-15,392,0.012143,4,exam
2016-03-16,322,0.010311,4,exam
2016-03-17,340,0.004706,2,exam
2016-03-18,333,0.007568,3,exam
2016-03-21,3351,0.00197,1,exam
2016-03-22,321,0.013956,5,exam
2016-03-23,316,0.010886,4,exam
2016-03-24,383,0.005222,2,exam
2016-03-25,325,-0.003077,1,exam
2016-03-28,3374,4.7e-05,1,exam
2016-03-29,345,0.004174,2,exam
2016-03-30,386,-0.000622,1,exam
2016-03-31,355,0.008789,3,exam
2016-04-01,408,0.006078,2,exam
2016-04-05,6125,0.001051,1,exam
2016-04-06,332,0.01494,5,exam
2016-04-07,321,0.001495,1,exam
2016-04-08,305,0.011279,4,exam
2016-04-11,3335,0.000828,1,exam
2016-04-12,312,0.015385,5,exam
2016-04-13,295,0.011661,4,exam
2016-04-14,309,0.012557,4,exam
2016-04-15,304,0.010132,4,exam
2016-04-18,3285,0.001339,1,exam
2016-04-19,326,0.009325,3,exam
2016-04-20,323,0.006192,2,exam
2016-04-21,324,0.017284,5,exam
2016-04-22,325,0.014769,5,exam
2016-04-25,3223,0.001316,1,exam
2016-04-26,246,0.009106,3,exam
2016-04-27,279,0.007025,3,exam
2016-04-28,274,0.009635,3,exam
2016-04-29,326,-0.00184,1,exam
2016-05-03,6110,0.000596,1,exam
2016-05-04,289,0.016194,5,exam
2016-05-05,328,0.009634,3,exam
2016-05-06,319,0.005392,2,exam
2016-05-09,3361,0.000666,1,exam
2016-05-10,299,0.000134,1,exam
2016-05-11,293,0.000546,1,exam
2016-05-12,319,0.00627,2,exam
2016-05-13,333,0.009369,3,exam
2016-05-16,3393,0.000943,1,exam
2016-05-17,341,0.007859,3,exam
2016-05-18,279,0.014194,5,exam
2016-05-19,341,0.004927,2,exam
2016-05-20,297,-0.001077,1,exam
2016-05-23,3301,0.001018,1,exam
2016-05-24,324,-0.001852,1,exam
2016-05-25,304,0.012895,4,exam
2016-05-26,312,0.012692,4,exam
2016-05-27,346,0.01341,4,exam
2016-05-30,3199,0.0003,1,exam
2016-05-31,297,0.001886,1,exam
2016-06-01,293,0.001775,1,exam
2016-06-02,347,-0.001383,1,exam
2016-06-03,343,0.000816,1,exam
2016-06-06,3364,0.000749,1,exam
2016-06-07,3226,0.000459,1,exam
2016-06-08,336,0.014881,5,exam
2016-06-13,3253,4.9e-05,1,exam
2016-06-14,346,0.000925,1,exam
2016-06-15,342,0.007719,3,exam
2016-06-16,367,-0.003597,1,exam
2016-06-17,332,0.006867,3,exam
2016-06-20,3399,0.001412,1,exam
2016-06-21,340,0.013176,4,exam
2016-06-22,356,0.013034,4,exam
2016-06-23,378,0.012593,4,exam
2016-06-24,367,0.008065,3,exam
2016-06-27,3477,0.001277,1,exam
2016-06-28,443,0.005779,2,exam
2016-06-29,400,0.0174,5,exam
2016-06-30,446,0.016861,5,exam
2016-07-01,450,0.013333,4,exam
2016-07-04,486,0.0107,4,exam
2016-07-05,647,0.006739,3,exam
2016-07-06,715,0.015385,5,exam
2016-07-07,838,0.008735,3,exam
2016-07-08,754,0.002069,1,exam
2016-07-11,1217,0.004207,2,exam
2016-07-12,748,0.008396,3,exam
2016-07-13,917,0.010469,4,exam
2016-07-14,837,0.022222,5,exam
2016-07-15,810,0.006025,2,exam
2016-07-18,1085,0.008332,3,exam
2016-07-19,800,0.007,3,exam
2016-07-20,851,0.005405,2,exam
2016-07-21,749,0.016021,5,exam
2016-07-22,776,0.015206,5,exam
2016-07-25,1142,0.003643,2,exam
2016-07-26,830,0.006892,3,exam
2016-07-27,709,0.014161,5,exam
2016-07-28,751,0.001651,1,exam
2016-07-29,823,0.0087,3,exam
2016-08-01,1092,0.008571,3,exam
2016-08-02,774,0.010749,4,exam
2016-08-03,802,0.017207,5,exam
2016-08-04,804,0.016617,5,exam
2016-08-05,700,0.017943,5,exam
2016-08-08,1104,0.012319,4,exam
2016-08-09,777,0.01148,4,exam
2016-08-10,804,0.011642,4,exam
2016-08-11,887,0.00947,3,exam
2016-08-12,956,0.014351,5,exam
2016-08-15,873,0.0126,4,exam
2016-08-16,445,0.008989,3,exam
2016-08-17,374,0.004278,2,exam
2016-08-18,358,0.009944,4,exam
2016-08-19,251,0.011952,4,exam
2016-08-22,758,0.013931,5,exam
2016-08-23,414,0.011594,4,exam
2016-08-24,389,0.009769,3,exam
2016-08-25,452,0.005841,2,exam
2016-08-26,262,0.002748,1,exam
2016-08-29,731,0.003611,2,exam
2016-08-30,374,0.013904,5,exam
2016-08-31,459,0.017429,5,exam
2016-09-01,441,0.018141,5,exam
2016-09-02,278,0.008633,3,exam
2016-09-05,779,0.015712,5,exam
2016-09-06,457,0.017505,5,exam
2016-09-07,469,0.011514,4,exam
2016-09-08,456,0.012719,4,exam
2016-09-09,395,0.008203,3,exam
2016-09-12,858,0.007925,3,exam
2016-09-13,260,-0.002308,1,exam
2016-09-14,338,0.004734,2,exam
2016-09-19,971,0.008898,3,exam
2016-09-20,390,0.018051,5,exam
2016-09-21,482,0.001992,1,exam
2016-09-22,485,0.006515,2,exam
2016-09-23,521,0.005221,2,exam
2016-09-26,806,0.002829,1,exam
2016-09-27,512,0.014063,5,exam
2016-09-28,518,0.009653,3,exam
2016-09-29,457,0.00779,3,exam
2016-09-30,419,0.007542,3,exam
2016-10-10,1824,0.006996,3,exam
2016-10-11,527,0.007818,3,exam
2016-10-12,460,0.003043,1,exam
2016-10-13,505,-0.001347,1,exam
2016-10-14,448,0.01125,4,exam
2016-10-17,581,0.003511,2,exam
2016-10-18,333,0.013814,5,exam
2016-10-19,379,0.017414,5,exam
2016-10-20,322,0.01677,5,exam
2016-10-21,334,0.007186,3,exam
2016-10-24,551,0.011325,4,exam
2016-10-25,319,0.019185,5,exam
2016-10-26,303,0.006601,2,exam
2016-10-27,354,0.010056,4,exam
2016-10-28,298,0.005772,2,exam
2016-10-31,558,0.007742,3,exam
2016-11-01,332,0.013012,4,exam
2016-11-02,309,0.013592,4,exam
2016-11-03,260,0.013538,4,exam
2016-11-04,299,0.004415,2,exam
2016-11-07,466,0.010644,4,exam
2016-11-08,274,0.013869,5,exam
2016-11-09,277,0.02787,5,exam
2016-11-10,239,0.021423,5,exam
2016-11-11,257,0.015564,5,exam
2016-11-14,421,0.008361,3,exam
2016-11-15,226,0.020354,5,exam
2016-11-16,272,0.008088,3,exam
2016-11-17,353,0.007139,3,exam
2016-11-18,387,0.022119,5,exam
2016-11-21,911,0.016861,5,exam
2016-11-22,512,0.029297,5,exam
2016-11-23,517,0.024217,5,exam
2016-11-24,483,0.016977,5,exam
2016-11-25,409,0.014474,5,exam
2016-11-28,619,0.012795,4,exam
2016-11-29,418,0.014833,5,exam
2016-11-30,433,0.004249,2,exam
2016-12-01,668,0.017246,5,exam
2016-12-02,723,-0.001217,1,exam
2016-12-05,1262,0.005832,2,exam
2016-12-06,740,0.005568,2,exam
2016-12-07,794,0.015164,5,exam
2016-12-08,700,0.011314,4,exam
2016-12-09,822,0.010608,4,exam
2016-12-12,1220,0.011672,4,exam
2016-12-13,784,0.007551,3,exam
2016-12-14,772,0.009275,3,exam
2016-12-15,782,-0.008031,1,exam
2016-12-16,790,-0.004405,1,exam
2016-12-19,1266,0.006224,2,exam
2016-12-20,791,0.00359,2,exam
2016-12-21,815,0.010356,4,exam
2016-12-22,783,0.012976,4,exam
2016-12-23,770,0.007169,3,exam
2016-12-26,958,0.004008,2,exam
2016-12-27,842,0.008219,3,exam
2016-12-28,809,0.009345,3,exam
2016-12-29,749,0.006462,2,exam
2016-12-30,690,0.009043,3,exam
2017-01-03,1325,0.010777,4,exam
2017-01-04,793,0.00686,3,exam
2017-01-05,897,0.009365,3,exam
2017-01-06,741,0.006856,3,exam
2017-01-09,1289,0.006486,2,exam
2017-01-10,897,0.005663,2,exam
2017-01-11,860,0.009628,3,exam
2017-01-12,824,0.008592,3,exam
2017-01-13,860,0.002605,1,exam
2017-01-16,1324,0.005891,2,exam
2017-01-17,845,0.008379,3,exam
2017-01-18,887,0.008343,3,exam
2017-01-19,853,0.004267,2,exam
2017-01-20,798,0.008772,3,exam
2017-01-23,1377,0.005316,2,exam
2017-01-24,774,0.008062,3,exam
2017-01-25,591,0.002572,1,exam
2017-01-26,362,0.000221,1,exam
2017-02-03,1261,0.005678,2,exam
2017-02-06,1090,0.006569,2,exam
2017-02-07,764,0.006126,2,exam
2017-02-08,830,0.010843,4,exam
2017-02-09,832,0.011346,4,exam
2017-02-10,772,0.006788,3,exam
2017-02-13,1161,0.01168,4,exam
2017-02-14,755,0.016053,5,exam
2017-02-15,806,0.006005,2,exam
2017-02-16,772,0.009845,4,exam
2017-02-17,875,0.002789,1,exam
2017-02-20,1265,0.011731,4,exam
2017-02-21,838,0.008115,3,exam
2017-02-22,841,0.008133,3,exam
2017-02-23,900,0.002889,1,exam
2017-02-24,823,0.0052,2,exam
2017-02-27,1382,0.007323,3,exam
2017-02-28,829,-0.000193,1,exam
2017-03-01,842,0.008694,3,exam
2017-03-02,868,0.007189,3,exam
2017-03-03,868,-0.002811,1,exam
2017-03-06,1301,0.001691,1,exam
2017-03-07,804,0.003632,2,exam
2017-03-08,727,0.006602,2,exam
2017-03-09,812,0.009606,3,exam
2017-03-10,811,0.004636,2,exam
2017-03-13,1246,0.007255,3,exam
2017-03-14,778,-0.002674,1,exam
2017-03-15,921,0.002172,1,exam
2017-03-16,983,-0.001913,1,exam
2017-03-17,1047,0.000191,1,exam
2017-03-20,1568,0.01102,4,exam
2017-03-21,1182,0.004501,2,exam
2017-03-22,1175,-0.002349,1,exam
2017-03-23,1216,0.000987,1,exam
2017-03-24,1142,-0.000736,1,exam
2017-03-27,1719,0.003397,2,exam
2017-03-28,1094,0.000841,1,exam
2017-03-29,1134,0.003316,2,exam
2017-03-30,1083,-0.003693,1,exam
2017-03-31,1016,0.003425,2,exam
2017-04-05,2028,0.009014,3,exam
2017-04-06,995,0.00591,2,exam
2017-04-07,987,0.001216,1,exam
2017-04-10,1580,0.000405,1,exam
2017-04-11,983,0.005371,2,exam
2017-04-12,930,0.004688,2,exam
2017-04-13,1014,0.012347,4,exam
2017-04-14,989,0.002872,1,exam
2017-04-17,1509,-0.001299,1,exam
2017-04-18,998,0.003246,2,exam
2017-04-19,996,0.001687,1,exam
2017-04-20,1002,0.00503,2,exam
2017-04-21,960,0.003583,2,exam
2017-04-24,1462,0.002763,1,exam
2017-04-25,948,0.010295,4,exam
2017-04-26,988,0.008543,3,exam
2017-04-27,925,0.013016,4,exam
2017-04-28,935,0.003979,2,exam
2017-05-02,1423,0.006044,2,exam
2017-05-03,917,0.007808,3,exam
2017-05-04,897,0.002586,1,exam
2017-05-05,936,0.002222,1,exam
2017-05-08,1371,0.007148,3,exam
2017-05-09,932,0.012489,4,exam
2017-05-10,961,0.01411,5,exam
2017-05-11,908,0.009956,4,exam
2017-05-12,999,0.008849,3,exam
2017-05-15,1450,0.001434,1,exam
2017-05-16,1038,0.012023,4,exam
2017-05-17,958,0.003299,2,exam
2017-05-18,1012,0.006798,3,exam
2017-05-19,995,0.009528,3,exam
2017-05-22,1370,0.00692,3,exam
2017-05-23,959,0.011804,4,exam
2017-05-24,947,0.017656,5,exam
2017-05-25,857,0.01839,5,exam
2017-05-26,851,0.005922,2,exam
2017-05-31,1739,0.001265,1,exam
2017-06-01,849,0.000707,1,exam
2017-06-02,749,0.00769,3,exam
2017-06-05,1192,0.009832,4,exam
2017-06-06,882,0.018776,5,exam
2017-06-07,876,0.012374,4,exam
2017-06-08,836,0.017751,5,exam
2017-06-09,972,0.016955,5,exam
2017-06-12,1082,0.013309,4,exam
2017-06-13,761,0.005309,2,exam
2017-06-14,684,0.011696,4,exam
2017-06-15,680,-0.005353,1,exam
2017-06-16,640,-0.002312,1,exam
2017-06-19,983,0.004964,2,exam
2017-06-20,676,0.005799,2,exam
2017-06-21,687,0.006812,3,exam
2017-06-22,699,-0.000687,1,exam
2017-06-23,659,-0.001032,1,exam
2017-06-26,854,0.011663,4,exam
2017-06-27,724,0.005249,2,exam
2017-06-28,719,-0.002503,1,exam
2017-06-29,684,0.005439,2,exam
2017-06-30,764,0.006283,2,exam
2017-07-03,901,0.008257,3,exam
2017-07-04,691,-5.8e-05,1,exam
2017-07-05,713,0.010603,4,exam
2017-07-06,693,0.005253,2,exam
2017-07-07,564,0.009929,4,exam
2017-07-10,944,-0.000763,1,exam
2017-07-11,687,0.007918,3,exam
2017-07-12,627,-0.002871,1,exam
2017-07-13,691,0.008857,3,exam
2017-07-14,650,-0.007877,1,exam
2017-07-17,943,-0.000636,1,exam
2017-07-18,604,0.006424,2,exam
2017-07-19,633,0.015798,5,exam
2017-07-20,642,0.012025,4,exam
2017-07-21,526,0.005247,2,exam
2017-07-24,931,0.009882,4,exam
2017-07-25,586,0.007713,3,exam
2017-07-26,681,0.013979,5,exam
2017-07-27,645,0.009054,3,exam
2017-07-28,632,0.014114,5,exam
2017-07-31,894,0.017763,5,exam
2017-08-01,592,0.010541,4,exam
2017-08-02,664,0.011988,4,exam
2017-08-03,730,0.009205,3,exam
2017-08-04,622,0.00418,2,exam
2017-08-07,898,0.008731,3,exam
2017-08-08,619,0.000323,1,exam
2017-08-09,650,0.011692,4,exam
2017-08-10,637,0.011931,4,exam
2017-08-11,603,0.004577,2,exam
2017-08-14,710,0.009465,3,exam
2017-08-15,642,0.011277,4,exam
2017-08-16,575,0.010991,4,exam
2017-08-17,623,0.015538,5,exam
2017-08-18,642,0.003178,1,exam
2017-08-21,926,0.010972,4,exam
2017-08-22,641,0.014977,5,exam
2017-08-23,646,0.007492,3,exam
2017-08-24,647,0.00779,3,exam
2017-08-25,775,0.010632,4,exam
2017-08-28,952,0.013992,5,exam
2017-08-29,739,0.012503,4,exam
2017-08-30,793,0.009533,3,exam
2017-08-31,836,0.003254,2,exam
2017-09-01,680,0.016176,5,exam
2017-09-04,994,0.009658,3,exam
2017-09-05,634,0.001577,1,exam
2017-09-06,651,0.005038,2,exam
2017-09-07,684,0.012398,4,exam
2017-09-08,727,0.014525,5,exam
2017-09-11,594,0.002155,1,exam
2017-09-12,657,0.014186,5,exam
2017-09-13,686,0.01277,4,exam
2017-09-14,790,0.017823,5,exam
2017-09-15,680,0.011588,4,exam
2017-09-18,1134,0.009171,3,exam
2017-09-19,747,0.014404,5,exam
2017-09-20,661,0.0141,5,exam
2017-09-21,820,0.011561,4,exam
2017-09-22,670,0.005493,2,exam
2017-09-25,1109,0.008404,3,exam
2017-09-26,735,0.006531,2,exam
2017-09-27,679,0.007187,3,exam
2017-09-28,712,0.004888,2,exam
2017-09-29,697,0.006887,3,exam
2017-10-09,1687,0.013823,5,exam
2017-10-10,686,0.011837,4,exam
2017-10-11,732,0.013333,4,exam
2017-10-12,810,0.013383,4,exam
2017-10-13,709,0.00536,2,exam
2017-10-16,932,0.005794,2,exam
2017-10-17,633,0.012701,4,exam
2017-10-18,654,0.010703,4,exam
2017-10-19,625,0.007616,3,exam
2017-10-20,631,0.014897,5,exam
2017-10-23,952,0.013613,4,exam
2017-10-24,614,0.00886,3,exam
2017-10-25,719,0.008011,3,exam
2017-10-26,728,0.012637,4,exam
2017-10-27,803,0.007721,3,exam
2017-10-30,1061,0.006334,2,exam
2017-10-31,751,-0.001012,1,exam
2017-11-01,712,0.011517,4,exam
2017-11-02,671,-0.000835,1,exam
2017-11-03,615,0.009561,3,exam
2017-11-06,960,0.015792,5,exam
2017-11-07,654,0.01156,4,exam
2017-11-08,612,0.015229,5,exam
2017-11-09,659,0.011047,4,exam
2017-11-10,617,0.005575,2,exam
2017-11-13,994,0.008853,3,exam
2017-11-14,675,0.011911,4,exam
2017-11-15,637,0.004521,2,exam
2017-11-16,687,0.016477,5,exam
2017-11-17,568,0.017676,5,exam
2017-11-20,1102,0.0151,5,exam
2017-11-21,735,0.01698,5,exam
2017-11-22,640,0.018375,5,exam
2017-11-23,746,0.006917,3,exam
2017-11-24,755,0.003868,2,exam
2017-11-27,1216,0.008586,3,exam
2017-11-28,639,0.002066,1,exam
2017-11-29,833,0.011188,4,exam
2017-11-30,952,0.007647,3,exam
2017-12-01,832,0.004519,2,exam
2017-12-04,1253,0.007247,3,exam
2017-12-05,1039,0.011511,4,exam
2017-12-06,940,0.012979,4,exam
2017-12-07,883,0.008335,3,exam
2017-12-08,974,0.005175,2,exam
2017-12-11,1274,0.011774,4,exam
2017-12-12,869,0.013395,4,exam
2017-12-13,875,0.015954,5,exam
2017-12-14,997,0.006861,3,exam
2017-12-15,907,0.004939,2,exam
2017-12-18,1463,0.009597,3,exam
2017-12-19,948,0.008312,3,exam
2017-12-20,922,0.012321,4,exam
2017-12-21,913,0.015378,5,exam
2017-12-22,897,0.011104,4,exam
2017-12-25,1189,0.007401,3,exam
2017-12-26,975,0.008615,3,exam
2017-12-27,1064,0.011579,4,exam
2017-12-28,960,0.01625,5,exam
2017-12-29,915,0.018011,5,exam
2018-01-02,1124,0.010071,4,exam
2018-01-03,780,0.012872,4,exam
2018-01-04,827,0.022443,5,exam
2018-01-05,762,0.010341,4,exam
2018-01-08,670,0.021075,5,exam
2018-01-09,852,0.012864,4,exam
2018-01-10,882,0.010295,4,exam
2018-01-11,808,0.010297,4,exam
2018-01-12,781,0.010243,4,exam
2018-01-15,1300,0.0092,3,exam
2018-01-16,888,0.017748,5,exam
2018-01-17,865,0.01637,5,exam
2018-01-18,917,0.007067,3,exam
2018-01-19,852,0.002488,1,exam
2018-01-22,1201,0.007527,3,exam
2018-01-23,933,0.014877,5,exam
2018-01-24,944,0.008432,3,exam
2018-01-25,849,0.007208,3,exam
2018-01-26,801,0.002896,1,exam
2018-01-29,1371,0.005835,2,exam
2018-01-30,885,-0.004068,1,exam
2018-01-31,955,0.002806,1,exam
2018-02-01,909,0.000352,1,exam
2018-02-02,761,-0.00042,1,exam
2018-02-05,1250,0.006432,2,exam
2018-02-06,873,-4.6e-05,1,exam
2018-02-07,953,0.012844,4,exam
2018-02-08,1004,0.013147,4,exam
2018-02-09,876,0.001005,1,exam
2018-02-12,1383,0.012552,4,exam
2018-02-13,682,0.013138,4,exam
2018-02-14,428,0.015794,5,exam
2018-02-22,1786,0.021837,5,exam
2018-02-23,782,0.01422,5,exam
2018-02-26,1535,0.00886,3,exam
2018-02-27,1216,0.004013,2,exam
2018-02-28,1099,0.001092,1,exam
2018-03-01,1190,0.002151,1,exam
2018-03-02,887,0.002796,1,exam
2018-03-05,1644,0.007835,3,exam
2018-03-06,1049,0.009418,3,exam
2018-03-07,1248,0.014199,5,exam
2018-03-08,972,0.009877,4,exam
2018-03-09,1004,0.007928,3,exam
2018-03-12,1465,0.01043,4,exam
2018-03-13,943,0.011198,4,exam
2018-03-14,1145,0.006707,2,exam
2018-03-15,1002,0.002595,1,exam
2018-03-16,951,0.002524,1,exam
2018-03-19,1573,0.000941,1,exam
2018-03-20,1093,0.002745,1,exam
2018-03-21,1151,0.003128,1,exam
2018-03-22,1207,-0.009975,1,exam
2018-03-23,1130,0.002336,1,exam
2018-03-26,1541,0.004776,2,exam
2018-03-27,1272,0.009088,3,exam
2018-03-28,1166,0.001578,1,exam
2018-03-29,1147,-0.002685,1,exam
2018-03-30,1226,3.3e-05,1,exam
2018-04-02,1767,0.005025,2,exam
2018-04-03,1149,0.006197,2,exam
2018-04-04,1004,0.001912,1,exam
2018-04-09,2729,0.00428,2,exam
2018-04-10,1246,0.006132,2,exam
2018-04-11,1187,0.003505,2,exam
2018-04-12,1336,0.001946,1,exam
2018-04-13,1425,0.0048,2,exam
2018-04-16,1986,0.006103,2,exam
2018-04-17,1435,0.009533,3,exam
2018-04-18,1321,0.008993,3,exam
2018-04-19,1476,0.00832,3,exam
2018-04-20,1278,0.003725,2,exam
2018-04-23,2489,0.006541,2,exam
2018-04-24,1862,0.014672,5,exam
2018-04-25,1864,0.009549,3,exam
2018-04-26,1520,0.006421,2,exam
2018-04-27,2102,0.014462,5,exam
2018-05-02,3158,0.004573,2,exam
2018-05-03,1478,0.002436,1,exam
2018-05-04,1537,0.001431,1,exam
2018-05-07,2219,0.00822,3,exam
2018-05-08,1790,0.007978,3,exam
2018-05-09,1630,0.00373,2,exam
2018-05-10,1578,0.000862,1,exam
2018-05-11,1642,0.00341,2,exam
2018-05-14,2173,0.002982,1,exam
2018-05-15,1711,0.007341,3,exam
2018-05-16,1732,0.006582,2,exam
2018-05-17,1884,0.009979,4,exam
2018-05-18,1705,0.006616,2,exam
2018-05-21,2180,0.007963,3,exam
2018-05-22,1793,0.00551,2,exam
2018-05-23,1722,0.002485,1,exam
2018-05-24,1845,0.005095,2,exam
2018-05-25,1694,0.004581,2,exam
2018-05-28,2826,0.001684,1,exam
2018-05-29,2153,0.000409,1,exam
2018-05-30,2242,0.005674,2,exam
2018-05-31,2135,0.008787,3,exam
2018-06-01,2072,0.003533,2,exam
2018-06-04,2868,0.002901,1,exam
2018-06-05,2244,0.005615,2,exam
2018-06-06,2140,0.008112,3,exam
2018-06-07,1973,0.009427,3,exam
2018-06-08,1884,0.003822,2,exam
2018-06-11,2902,0.003322,2,exam
2018-06-12,2225,0.005483,2,exam
2018-06-13,2256,0.001649,1,exam
2018-06-14,2197,-0.003295,1,exam
2018-06-15,2015,0.002481,1,exam
2018-06-19,2890,0.004069,2,exam
2018-06-20,2208,0.008496,3,exam
2018-06-21,2205,0.00849,3,exam
2018-06-22,2079,0.003656,2,exam
2018-06-25,2768,0.006792,3,exam
2018-06-26,2348,0.003049,1,exam
2018-06-27,2326,0.005692,2,exam
2018-06-28,2205,0.009687,3,exam
2018-06-29,2002,0.006174,2,exam
2018-07-02,3655,0.005669,2,exam
2018-07-03,2602,0.005826,2,exam
2018-07-04,2591,0.006978,3,exam
2018-07-05,2654,0.005833,2,exam
2018-07-06,2161,0.005831,2,exam
2018-07-09,3062,0.007446,3,exam
2018-07-10,2129,0.00573,2,exam
2018-07-11,2234,0.005891,2,exam
2018-07-12,1946,0.007503,3,exam
2018-07-13,1885,0.007576,3,exam
2018-07-16,2937,0.002043,1,exam
2018-07-17,2252,0.00222,1,exam
2018-07-18,2497,0.008426,3,exam
2018-07-19,2361,0.006167,2,exam
2018-07-20,2297,0.012051,4,exam
2018-07-23,3427,0.003583,2,exam
2018-07-24,2393,0.006937,3,exam
2018-07-25,2393,0.006686,2,exam
2018-07-26,2501,0.00403,2,exam
2018-07-27,2536,0.00858,3,exam
2018-07-30,3206,0.001098,1,exam
2018-07-31,2675,0.004621,2,exam
2018-08-01,2609,0.007252,3,exam
2018-08-02,2171,0.003924,2,exam
2018-08-03,2300,0.003774,2,exam
2018-08-06,3505,0.007909,3,exam
2018-08-07,2492,0.012889,4,exam
2018-08-08,2604,0.009032,3,exam
2018-08-09,2633,0.005423,2,exam
2018-08-10,2200,0.003018,1,exam
2018-08-13,3547,3.4e-05,1,exam
2018-08-14,2523,0.003472,2,exam
2018-08-15,2388,0.005193,2,exam
2018-08-16,2496,0.002324,1,exam
2018-08-17,2384,0.006208,2,exam
2018-08-20,4282,0.003793,2,exam
2018-08-21,2626,0.007266,3,exam
2018-08-22,2370,0.008945,3,exam
2018-08-23,2728,0.007038,3,exam
2018-08-24,2854,0.003546,2,exam
2018-08-27,3767,0.005628,2,exam
2018-08-28,2372,0.005784,2,exam
2018-08-29,2266,0.006549,2,exam
2018-08-30,2402,0.003764,2,exam
2018-08-31,2226,0.001438,1,exam
2018-09-03,2767,0.012707,4,exam
2018-09-04,1959,0.006942,3,exam
2018-09-05,2154,0.006165,2,exam
2018-09-06,2003,0.005172,2,exam
2018-09-07,2234,0.007162,3,exam
2018-09-10,3132,0.007458,3,exam
2018-09-11,2046,0.007214,3,exam
2018-09-12,2050,0.006283,2,exam
2018-09-13,1888,0.005106,2,exam
2018-09-14,2270,0.010414,4,exam
2018-09-17,3281,0.003304,2,exam
2018-09-18,2458,0.004915,2,exam
2018-09-19,2208,0.006341,2,exam
2018-09-20,1945,0.00582,2,exam
2018-09-21,1874,0.008282,3,exam
2018-09-25,3238,0.004336,2,exam
2018-09-26,2100,0.004705,2,exam
2018-09-27,2262,-0.004845,1,exam
2018-09-28,2060,-0.001068,1,exam
2018-10-08,6393,0.006626,2,exam
2018-10-09,1853,0.009088,3,exam
2018-10-10,2160,0.008,3,exam
2018-10-11,2030,0.000532,1,exam
2018-10-12,1589,0.002366,1,exam
2018-10-15,2109,0.004817,2,exam
2018-10-16,2032,0.009724,3,exam
2018-10-17,2375,0.003992,2,exam
2018-10-18,2153,-0.00052,1,exam
